"drɨga","one","一","https://ilrdc.tw/tow/2022/audio/word/31/01_01.wav"
"drusa","two","二","https://ilrdc.tw/tow/2022/audio/word/31/01_02.wav"
"tulru","three","三","https://ilrdc.tw/tow/2022/audio/word/31/01_03.wav"
"patɨ","four","四","https://ilrdc.tw/tow/2022/audio/word/31/01_04.wav"
"lrima","five","五","https://ilrdc.tw/tow/2022/audio/word/31/01_05.wav"
"nɨmɨ","six","六","https://ilrdc.tw/tow/2022/audio/word/31/01_06.wav"
"pitu","seven","七","https://ilrdc.tw/tow/2022/audio/word/31/01_07.wav"
"varu","eight","八","https://ilrdc.tw/tow/2022/audio/word/31/01_08.wav"
"vngatɨ","nine","九","https://ilrdc.tw/tow/2022/audio/word/31/01_09.wav"
"puruku","ten","十","https://ilrdc.tw/tow/2022/audio/word/31/01_10.wav"
"mngesle ksesanɨ","eleven","十一","https://ilrdc.tw/tow/2022/audio/word/31/01_11.wav"
"mngesle kdrusa","twelve","十二","https://ilrdc.tw/tow/2022/audio/word/31/01_12.wav"
"mngesle ktulru","thirteen","十三","https://ilrdc.tw/tow/2022/audio/word/31/01_13.wav"
"mngesle  kthipite","fourteen","十四","https://ilrdc.tw/tow/2022/audio/word/31/01_14.wav"
"mngesle klrima","fifteen","十五","https://ilrdc.tw/tow/2022/audio/word/31/01_15.wav"
"mngesle kenɨmɨ","sixteen","十六","https://ilrdc.tw/tow/2022/audio/word/31/01_16.wav"
"mngesle kpitu","seventeen","十七","https://ilrdc.tw/tow/2022/audio/word/31/01_17.wav"
"mngesle kvaru","eighteen","十八","https://ilrdc.tw/tow/2022/audio/word/31/01_18.wav"
"mngesle kvangte","nineteen","十九","https://ilrdc.tw/tow/2022/audio/word/31/01_19.wav"
"mposle ","twenty","二十  ","https://ilrdc.tw/tow/2022/audio/word/31/01_20.wav"
"mposle ksesanɨ","twenty one","二十一","https://ilrdc.tw/tow/2022/audio/word/31/01_21.wav"
"mposle kdrusa","twenty two","二十二","https://ilrdc.tw/tow/2022/audio/word/31/01_22.wav"
"mposle ktulru","twenty three","二十三","https://ilrdc.tw/tow/2022/audio/word/31/01_23.wav"
"mposle kthipte","twenty four","二十四","https://ilrdc.tw/tow/2022/audio/word/31/01_24.wav"
"mposle klrima","twenty five","二十五","https://ilrdc.tw/tow/2022/audio/word/31/01_25.wav"
"mutulrulu","thirty","三十","https://ilrdc.tw/tow/2022/audio/word/31/01_26.wav"
"mutulrulu ksesanɨ","thirty one","三十一","https://ilrdc.tw/tow/2022/audio/word/31/01_27.wav"
"mthéptele","forty","四十","https://ilrdc.tw/tow/2022/audio/word/31/01_28.wav"
"mlrémle","fifty","五十","https://ilrdc.tw/tow/2022/audio/word/31/01_29.wav"
"mnɨmlɨ","sixty","六十","https://ilrdc.tw/tow/2022/audio/word/31/01_30.wav"
"mpitulu","seventy","七十","https://ilrdc.tw/tow/2022/audio/word/31/01_31.wav"
"mvarlu","eighty","八十","https://ilrdc.tw/tow/2022/audio/word/31/01_32.wav"
"mvangte","ninety","九十","https://ilrdc.tw/tow/2022/audio/word/31/01_33.wav"
"ɨdé","hundred","百","https://ilrdc.tw/tow/2022/audio/word/31/01_34.wav"
"sessa na ɨdé","one hundred","一百","https://ilrdc.tw/tow/2022/audio/word/31/01_35.wav"
"drusa na ɨdé","two hundred","兩百","https://ilrdc.tw/tow/2022/audio/word/31/01_36.wav"
"sessa na kuzulu","one thousand","一千","https://ilrdc.tw/tow/2022/audio/word/31/01_37.wav"
"ikipiya","some","一些","https://ilrdc.tw/tow/2022/audio/word/31/01_38.wav"
"kuvalɨ","once","一次","https://ilrdc.tw/tow/2022/audio/word/31/01_39.wav"
"sessa icavne","bunch","一串","https://ilrdc.tw/tow/2022/audio/word/31/01_40.wav"
"makakwanga","kind","種類","https://ilrdc.tw/tow/2022/audio/word/31/01_41.wav"
"sessa","pair","一雙","https://ilrdc.tw/tow/2022/audio/word/31/01_42.wav"
"ngiculu ","entire","全部","https://ilrdc.tw/tow/2022/audio/word/31/01_43.wav"
"ikipiya","a little bit","一點點","https://ilrdc.tw/tow/2022/audio/word/31/01_44.wav"
"pakatha","half","一半","https://ilrdc.tw/tow/2022/audio/word/31/01_45.wav"
"su/musu/swa","you","你 ","https://ilrdc.tw/tow/2022/audio/word/31/02_01.wav"
"kɨkɨ / kwa 
","I","我","https://ilrdc.tw/tow/2022/audio/word/31/02_02.wav"
"kini ","he","他","https://ilrdc.tw/tow/2022/audio/word/31/02_03.wav"
"mumu / mwa 
","you guys","你們","https://ilrdc.tw/tow/2022/audio/word/31/02_04.wav"
"kɨnamɨ","us","我們","https://ilrdc.tw/tow/2022/audio/word/31/02_05.wav"
"kidri","they","他們","https://ilrdc.tw/tow/2022/audio/word/31/02_06.wav"
"imu","yours","你們的","https://ilrdc.tw/tow/2022/audio/word/31/02_07.wav"
"inamɨ","our","我們的","https://ilrdc.tw/tow/2022/audio/word/31/02_08.wav"
"idra kidri","their","他們的","https://ilrdc.tw/tow/2022/audio/word/31/02_09.wav"
"isu","your","你的","https://ilrdc.tw/tow/2022/audio/word/31/02_10.wav"
"ili","mine","我的","https://ilrdc.tw/tow/2022/audio/word/31/02_11.wav"
"ini","his","他的","https://ilrdc.tw/tow/2022/audio/word/31/02_12.wav"
"nɨma","we (excluded)","我們(排除式)","https://ilrdc.tw/tow/2022/audio/word/31/02_13.wav"
"mitia","let’s (inclusive)","咱們(包含式)","https://ilrdc.tw/tow/2022/audio/word/31/02_14.wav"
"inamɨ","ours","咱們的","https://ilrdc.tw/tow/2022/audio/word/31/02_15.wav"
"kdroo","that","那個","https://ilrdc.tw/tow/2022/audio/word/31/02_16.wav"
"kné/kani","this one","這個","https://ilrdc.tw/tow/2022/audio/word/31/02_17.wav"
"kné/kani","here","這裡","https://ilrdc.tw/tow/2022/audio/word/31/02_18.wav"
"kdroo","there","那裡","https://ilrdc.tw/tow/2022/audio/word/31/02_19.wav"
"tuménia","(like) this","(像)這樣","https://ilrdc.tw/tow/2022/audio/word/31/02_20.wav"
"pidra","how much","多少","https://ilrdc.tw/tow/2022/audio/word/31/03_01.wav"
"acikidri","what","什麼","https://ilrdc.tw/tow/2022/audio/word/31/03_02.wav"
"tumanɨdra","how","如何","https://ilrdc.tw/tow/2022/audio/word/31/03_03.wav"
"nugɨne","when (not happening)","何時(未發生)","https://ilrdc.tw/tow/2022/audio/word/31/03_04.wav"
"acini","who","誰","https://ilrdc.tw/tow/2022/audio/word/31/03_05.wav"
"acidra/ikadra nia","which one","哪一個","https://ilrdc.tw/tow/2022/audio/word/31/03_06.wav"
"ikadra","where","哪裡","https://ilrdc.tw/tow/2022/audio/word/31/03_07.wav"
"pianania","Whose is it?","是誰的","https://ilrdc.tw/tow/2022/audio/word/31/03_08.wav"
"nakudra","what","怎麼","https://ilrdc.tw/tow/2022/audio/word/31/03_09.wav"
"pini","how much","多少(歲；物)","https://ilrdc.tw/tow/2022/audio/word/31/03_10.wav"
