"ita Itaṟal ga maki ci ka cacka lu mukura’ hangitux na Taiwan, kinnakisan ga maloṟak.","泰雅族大都分佈在台灣中北部山區。","https://web.klokah.tw/text/sound/25180/417250.mp3"
"cumulin kunagauw ci nanahi’, tuminu ka kankanel, muhuṟow karirex ka ule’, ini tatna’ kelan ka kinagauw,","早期部落的傳統生活以狩獵、山田燒墾為主。婦女在家織布而男人則須上山打獵。","https://web.klokah.tw/text/sound/25180/417251.mp3"
"as ka matukari u’utux ragex ka minubah, hugel ka ingkaṟalan, ini haṟi pakakatox ka matararal.","當聚落人口越來越多時，聚落的人便向另一個山頭遷徙另成聚落，","https://web.klokah.tw/text/sound/25180/417252.mp3"
"la, mastuhya’ kora ka alang, mauhil ka nabkis ini sabili ci ke’, abas ini pakakaba’ ka mataral la.","多年以後因各個聚落相聚遙遠且老人慢慢地死去及不常往來，也因為這樣很多有親戚關係的族人變得不相識了。","https://web.klokah.tw/text/sound/25180/417253.mp3"
"Itaṟal hiya ga tumalak ci lubuw, ungat ka pumahung hang ga, malubuw malawa ci intanaan,","平時泰雅族的年輕男人休息時，會削竹片做成口簧琴，也會結伴放陷阱。","https://web.klokah.tw/text/sound/25180/417254.mp3"
"musa kumatu’ ka ule’ malikuṟ, manahu ci hapuni mabahu ci lukus ka ule’ kanel, ungat ka salagan rali hang.","女孩們則會燒火煮飯及洗衣。在早期山上的聚落沒有甚麼可以玩的。","https://web.klokah.tw/text/sound/25180/417255.mp3"
"cami hiya Itaṟal Plngawan, pinungan ci ke’na nabkis ga,","我泰雅族帕拉亞灣群，","https://web.klokah.tw/text/sound/25180/417256.mp3"
"minanox ta masbanux na raxal Holi’ matahayuw matukari tehuk ta alang moṟow bawi, mingki ta Sapat, Takahi’, Sasi, Samiṟuw lu Bilhul.","聽耆老說我們早期是從埔里盆地遷徙至萬大山一帶，散居在 Sapat、Takahi’、Sasi、Samiṟuw及Bihul，","https://web.klokah.tw/text/sound/25180/417257.mp3"
"pinsasli ta ni Tanatunux ci ka Minko mapusaṟ ingkaṟalan, micuw la ga, nel ta matukari alang Sasi lu alang Maṟosan,","到了日治時代約民國二十年至今，整合成二個聚落，一個是alang Sasi及alang Maṟosan。","https://web.klokah.tw/text/sound/25180/417258.mp3"
"kora ka utux kumi ta ga, hala mapitu’ ka kinakisan ta, Pawan Api, Temu Rulung, Yukan Tiwas, Cili Kase’, Rulung Payah,","早期蒐集七個（氏族），分別有Pawan Api家族 Temu Rulung 家族Yukan Tiwas 家族Cili Kase’ 家族Rulung Payah家族","https://web.klokah.tw/text/sound/25180/417259.mp3"
"Pon Watan lu Luhung, maspat ka kumi pinatas min, ini min nak sipatas ka ungat la ul’ule’ papatas, hala ta sangun i mahmut ta matas la.","Pawan Watan家族，因其他家族沒有子孫參與蒐集的課程，沒有做訪視就無從紀錄。","https://web.klokah.tw/text/sound/25180/417260.mp3"
"pinnatas na asuṟan ga, Yencumin hiya ga maṟimal paṟat mang ka ci’uli ma, lu ita’ Itaṟal hiya ga mairu’ mang tugal seng kora ka ci’uli ma.","根據資料統計，台灣原住民族全部有54萬人，泰雅族有9萬3千人，","https://web.klokah.tw/text/sound/25182/417290.mp3"
"micuw ga cel maki Girang, Taipey, Toyen, Sinciku, Taicyu lu Nato,","主要分布在宜蘭縣、新北市、桃園市、新竹縣、苗栗縣、台中市和南投縣。","https://web.klokah.tw/text/sound/25182/417291.mp3"
"cami Plangawan hiya ga, hala utux seng tugal kabhul ka ci’uli, sa’aring ginlasun naTanahtunux tehuk pilow ga ini bax muhuṟow ka ci’uli.","而我們Plangawan（帕拉亞灣群）約有1千3百多人的人口，且自日治時代至今人口數都未曾增長，","https://web.klokah.tw/text/sound/25182/417296.mp3"
"pilow la ga, musa lunpuw ci ptas tanux ka u’ule’, tehuk nak atu’ naha ga, as luhing nak mumaṟah ci ka yaba alang, moka ule’ kanel hiya la ga,","尤其現在學子就外念書，學成之後便留在都會區工作，","https://web.klokah.tw/text/sound/25182/417293.mp3"
"malaulu’ ci Pamukan, as luhing nak maga’agal la, maki yaba alang kora ka ule’, lu ini bah muhuṟow ka ci’uli unpaki alang la,","而女生長大後也在外就結識漢人且與之結婚，年輕一輩便留在都會區，因此山上的人口就不曾增長，","https://web.klokah.tw/text/sound/25182/417294.mp3"
"kani lunlung minak ka nanabkis ga, yona aṟinut ka ita Itaṟal. ungat nak babahan uṟiy, ungat ka pumahun ta nanahi’,","也因此山上的老人就在想自己就像孤單無人照料的人一樣，而這也是沒辦法的，山上沒有工作機會，","https://web.klokah.tw/text/sound/25182/417295.mp3"
"lu unel inu ka pila la pira, lunpuw patas ka ulule’ musa maki alang yaba ga, as ka pila kora,","錢要從哪來呢？如何供應孩子讀書，在都會區也需要錢，","https://web.klokah.tw/text/sound/25182/417297.mp3"
"kani ka ragan ta ni tikiy na asuṟan, ginabil ni gunlasuw ta nanahi’.","也因此政府才會補助原鄉照顧原鄉。","https://web.klokah.tw/text/sound/25182/417298.mp3"
"ke’ ta Itaṟal hiya ga sunnaha Nantaw la kumi ni, Itaṟal hiya ga masugagiy ta matukari ci kakelan,","泰雅語（我們的話）屬於南島語系。而泰雅族人因分布在不同的地方，","https://web.klokah.tw/text/sound/25183/417299.mp3"
"kani ka ini pintana hariy ka ke’ ta la, Yencumin wen en hwe ga baliun unpuli ci matu’ kumi ka sun ka ke’ na Itaṟal hani,","泰雅語也有些差異，原民會將泰雅語分成六種。","https://web.klokah.tw/text/sound/25183/417300.mp3"
"pilaw ga silin ni kora ka nanabkis lu Boksi’ lu sinsi,pasba’an mani sun yona inu matas, musa min alang la ga,","最近聚集各地的耆老、長輩與老師們，教導我們紀錄，因此我們就到部落去作田調，","https://web.klokah.tw/text/sound/25183/417301.mp3"
"sunli ci nanabkis luṟiy, patasan min ka gagaṟux. ingkelan. pintukari. lu u’utux moṟow na inohan,","我們又聚集部落的耆老牧師，我們就開始記錄過去的禮俗祭儀、遷徙過程、神話故事及每個家族的族譜。","https://web.klokah.tw/text/sound/25183/417302.mp3"
"ini pintana’ kora ka cici’uli, ni wal mukura ci ka hangitux ruma, masputin Tapey lu Girang,","因為每個人都是不一樣的。有的泰雅族人分布在台灣的北方如台北和宜蘭，","https://web.klokah.tw/text/sound/25183/417303.mp3"
