"a Pinuyumayan mu, ulra muketrep tu zekalr, karuwa sakuzaw zi lruwatakuzulr tu pinitrauwan. nu mulauz mu, meredek i Papulu.","卑南族共有十個部落，人口大約一萬五千人，往東到達寶桑。","https://web.klokah.tw/text/sound/26872/439519.mp3"
"nu muzaya mu, maw na Dandanaw, na Ulivelivek, na ’Alripay, na Tamalrakaw zi na Likavung.","往西是龍過脈、初鹿、阿里擺及利嘉部落。","https://web.klokah.tw/text/sound/26872/439520.mp3"
"nu mukezet mu, ulra na Katratripulr zi na Kasavakan.","往南為知本及建和部落。","https://web.klokah.tw/text/sound/26872/439521.mp3"
"nu mu’ami mu, palru i Pinaski zi i Puyuma. kaazu mi kani Valangaw kana zenan i makalusu kana trekipan.","往北則到達南王及下賓朗部落。我們就居住在台東山丘下的緩坡平原。","https://web.klokah.tw/text/sound/26872/439522.mp3"
"maridalredalrep naniyam zekazekalr, salaw mi kalre’ayan muzangizangi.","部落之間相距不遠，非常便於互相探訪。","https://web.klokah.tw/text/sound/26872/439523.mp3"
"kana zuwaya ’ami parasan, marevulavulas mi mitrepa za wakasayan semasaharan.","每兩年一次，我們會輪流負責舉辦聯合年祭。","https://web.klokah.tw/text/sound/26872/439524.mp3"
"na mitrepa demikes na zekalr mu, paadang za marekamelrimelri za semasaharan. muwarak ma’ari’ari, marepakuwakuwa melima za tuwa’etu’an temutrawtrau, temikelru, kanini na wari muparazuk na zazekazekalr ziya i waazukan.","負責舉辦的部落，準備各式各樣的歡樂項目如傳統舞蹈競賽、人物雕刻競賽、盪鞦韆等，在當日各部落族人聚集在會場。","https://web.klokah.tw/text/sound/26872/439525.mp3"
"piya lra marengay na ayawanan zi na lavang, mengadir kiyanun lra pakelrazam kana temaramaw na ma’iza’izangan na rahan mu, mungesalr lra semasaharan.","在頭目及外賓致詞之後，祭司會向祖靈祝禱才開始進行歡樂。","https://web.klokah.tw/text/sound/26872/439526.mp3"
"iniyam na Pinuyumayan tu palisiyan mu, ulra a mangayaw mutralun ulra na venasivas, zi venarasa’ karawakan katupaidiyan kiyalutung temariya’udalr.","卑南族人的祭典有大獵祭、猴祭、小米收穫祭及祈雨祭等。","https://web.klokah.tw/text/sound/26872/439527.mp3"
"nu kapalisiyan i revuva’an, mukasakasa muwazuk i revuwa’an semungal kana demaway zi kana temuwamuwan.","若是發祥地的祭祖，則一同聚集在發祥地向上蒼及祖靈致敬祝禱。","https://web.klokah.tw/text/sound/26872/439528.mp3"
"meredek kana kapalisiyan na wari mu mukasakasa ta i palakuwan marepuwalraalrang padang za eman ziya, salrangan ta kana zinekalranan kiyatrevung kana ’amiyan.","舉行祭典的日子族人會一起在巴拉冠相互幫忙準備各項事宜，一起迎接新的一年。","https://web.klokah.tw/text/sound/26872/439529.mp3"
"na Piniyumayan salaw misa’ur murekes tu piniangeran, penazangal za sa’ur.","卑南族人非常重視團結合作。","https://web.klokah.tw/text/sound/26872/439530.mp3"
"kani Taiwan na Yuancumin mu, ulra muketrep misama’ za nanema tu mauwan. na marakazuwazuwan tu pinitrauwan mu maw na Amis.","台灣的原住民族有十六族，人口最多的是阿美族。","https://web.klokah.tw/text/sound/26875/439549.mp3"
"na marakaytayitayan tu pinitrauwan mu maw na Saw. na Pinuyumayan mu, karuwa za sakuzaw zi lurwatrakuzulr tu pinitrauwan.","人口最少的是邵族。卑南族的人口約有一萬五千人。","https://web.klokah.tw/text/sound/26875/439550.mp3"
