"Bunun siduh hai isia Taiuan Incumin mastan mahtu taulushulushu sia mishangludun mihumis tu bunun, nautu ka katsisia ihuhu tu ludun talia mihumis.","布農族是台灣原住民當中，活動率最強，移動率最頻繁的族群，由於足跡曾踏遍整個中央山脈，故有「中央山脈守護者」的美譽。布農族居住於中央山脈的兩側，是典型的高山民族。","https://web.klokah.tw/text/sound/26588/435577.mp3"
"ngaus a Bunun hai tausia Nantu, aipincin hai aiza taulushu kusia insuman mas vali tu Kalinku,","最早的居住地是南投縣，後來經過大遷徙，東至花蓮，","https://web.klokah.tw/text/sound/26588/435578.mp3"
"aipincin hai aiza maiaupa sia mabahisan tu Takau mas Taitu tu ludun,","往南至高雄及台東山區，","https://web.klokah.tw/text/sound/26588/435593.mp3"
"Aipincin minvazin a Bunun min ima tu siduh: Takitudu Takibakha Takbanuaz Takivatan Isbukun,","共分卓社群、卡社群、巒社群、丹社群、郡社群等五個社群，","https://web.klokah.tw/text/sound/26588/435594.mp3"
"aizang silansanunin mas duma siduh tu Takibulan, laupaku mastan supah bunun hai siamas Isbukun.","郡社群為現今布農族最大的一群。","https://web.klokah.tw/text/sound/26588/435595.mp3"
"Bununsiduh cis-uni katsia ludun mihumis, mabananaz maluspingaz hai masmuav tu mahasmav ma-ulaizak,","布農族人為了適應高山叢林的生活，不論男女身手都非常矯健，","https://web.klokah.tw/text/sound/26588/435597.mp3"
"anatupa mabananaz tu mapucis hai masmuav tu mataliskang, anatupa tu isia libusdaingaz hai mahtu masinap madamu mas takilibus vaivivaivi tu minihumis,","短小的身軀讓布農族的男人能輕易地在崇山峻嶺中健步如飛，制伏野獸，","https://web.klokah.tw/text/sound/26588/435598.mp3"
"maluspingaz hai mahansiap masuaz vaivivaivi supah tu sinsusuaz, saipuk mas supah tu sinsinaipuk musasu tu mahansiap kadavus-bunun.","布農族的婦女，編織背網縫製衣賞更對栽種五殼、負重、酒等工作樣樣精通。","https://web.klokah.tw/text/sound/26588/435599.mp3"
"Itu Bunun mastaan ha-iapun mas silasdalah cin hai, sia mas pasibutbut,","布農族最具代表性享譽國際的是八部合音，","https://web.klokah.tw/text/sound/26588/435600.mp3"
"mastaan kauman bunun kahuzas hai asa tu vavau, maisnasia inisnis tu sing-av mudadauk maidaza maszang mas vanu tu sing-av, masmuav tu maslingdaingaz.","八部和音最特殊的地方，在於全曲並無歌詞，而是以逐漸上升的鳴音為和音，向天神傳送最真誠的敬意；演唱時人數需八人以上，且參加此項演唱的男子，必須是成年男子。","https://web.klokah.tw/text/sound/26588/435601.mp3"
"Maaz a Bunun a inisian asang Lamungan cia.","布農族曾經住在南投縣境。","https://web.klokah.tw/text/sound/26589/435602.mp3"
"tupa dau maimadadaingaz tu, inisain dau a madadaingaz uhaivan vali tu mabukzavan mihumis,","祖先們說：先祖們曾經在西部的平坦之地居住過，","https://web.klokah.tw/text/sound/26589/435640.mp3"
"tupaun a daingi-anan a tu LUKANG; maaz dau a IsBubukuna isian Linpan, Linkip, Tualak siin Lamungan.","那個地方叫做鹿港；郡社群住在林埔、林圯埔、斗六和南投。","https://web.klokah.tw/text/sound/26589/435641.mp3"
"Maaz a madadaingaz a tunlushu sian TAUNGKULSAVI cia, cis-uni kikilim bahlu tu hanupan mas unhumaan. pahasia asatu taulushulushu i,","祖先們遷徙至玉山那裏，因為了尋找獵場和農田，所以他們不斷地遷移，","https://web.klokah.tw/text/sound/26589/435642.mp3"
"aiza mita Bunun habasang tu mainuum a siduh; TakiVatan, TakiBakha, TakiTudu, TakBanuaz, IsBubukun siin TakuPulan, haitu kazin laupaku aizain tu maiima a siduh.","從前布農族有六個族群；丹社群、卡社群、卓社群、巒社群、郡社群、塔柯布蘭群，但是現在只剩五個郡社了。","https://web.klokah.tw/text/sound/26589/435643.mp3"
"Maisna sian dau kata Bunun TakBanuaz minvaaz.","布農族從巒社群分出來的。","https://web.klokah.tw/text/sound/26589/435644.mp3"
"sia dau IsBubukun siin Takupulaan a tangus minvaaz, siin dau TakiBakha, mazdau a TakiTudu a minvaaz sian takiBakha,","郡社群和塔柯布蘭群先分出來，然後是卓社群，卡社群是從卓社群分出的，","https://web.klokah.tw/text/sound/26589/435645.mp3"
"kinuzin amin a TakiVatan maisna sian TakBanuaz minvaaz kunsiaan haul Vatan.","丹社群是最後從巒社群分出，到下游的丹社群農地的。","https://web.klokah.tw/text/sound/26589/435646.mp3"
"Laupakadau a Bunun malvasvasin isiaan Lamungang cia, maaz a IsBubukuna isian Taitu, Takau siin Namung cia, maaz a TakiBakha siin TakiTudu a isian NANTU cia, maaz a TakBanuaza isiaan Kaling siin Lamungang cia, maaz a TakiVatan a isiaan Kalingku siin Tamalung cia.","現在的布農族已經散居在南投。而郡群居住在Taitu、Takau與Namung。卓群語卡群則在Nantu。巒群居住在Kalingku及Lamungan。單群分居在Kalingku與Tamalung。","https://web.klokah.tw/text/sound/26589/435647.mp3"
"Habas-sang itu Bunun isisipul hanian hai sanasia matauntaun tu buan,","布農族傳統的曆法是以月亮的圓缺來訂定的，","https://web.klokah.tw/text/sound/26591/435673.mp3"
"masitaluh tu buan, masidakis tu buan masipul mas islulus-an tu hanian. Makusia amin kata mapinsia imita Bunun tu islulus-an.","所有祭儀活動也是以月亮為主而定的。","https://web.klokah.tw/text/sound/26591/435686.mp3"
"Maz a Bununa isian asang Hanituan kaidu-anan mas mailantangus bunun sinkaus tu bakal, cismaupacia maz dau nakuzkuzaun tu hanian pisainun naicia bakal makaus mapanghaal,","布農族在祖靈部落發現，祖先們把行事曆刻畫在木板上，","https://web.klokah.tw/text/sound/26591/435687.mp3"
"pahasia “Isisipul Hanianan tu sinkaus sinpanghaal”, min-unin laupakadau mas itu Bunun makitvaivi tu sinpapatas,","因而「木刻畫曆」成為台灣原住民族獨特的木刻上的符號，","https://web.klokah.tw/text/sound/26591/435688.mp3"
"namahtuin dau kata mapapatas mas sinpalas Bunun tu halinga;","也被認為是邁向文字化過程的重要里程碑；","https://web.klokah.tw/text/sound/26591/435689.mp3"
"Maz a sinkakaus isian “Isisipul Hanianan tu Sinkaus Bakal”a, iskaupa amin pali-uni mas is-unghuhuma mas ishahanup tu dailaz, kausun naicia amin maisna kitngaap saukanahtung tu hanian.","符號的內容都是與農耕狩獵祭儀活的相關記述，並且標示出時間軸，與活動所進行的起止天數。","https://web.klokah.tw/text/sound/26591/435691.mp3"
"Isiaan “Isisipul hanian tu Sinkaus sinpanghaal” tu sinsikakaus, isia dau bunun, cici, sinsusuaz, is-unghuhuma tu haimamangsut, ishahanup tu haimamangsut, huma siin hunun tu sinkakaus, sinhaili kata usaduan mas manahtainga siin mapinang tu sinkakaus.","在「木刻畫曆」中的符號，以人形、動物、植物、農具、獵具、田地等圖形，代表性的字畫，如：射耳祭、播種祭等。","https://web.klokah.tw/text/sound/26591/435692.mp3"
"Isiaan “Isisipul Hanianan Tu Sinkaus singpanghahaal” aiza busul, vanis, min-dia mas auhsa, maduh, tai siin bangkal tu sinkakaus.","畫中有槍、山豬、選種、小米、芋頭、水田等的圖案。","https://web.klokah.tw/text/sound/26591/435693.mp3"
"Maaz dau a Bunun hai, sintupa tu bunun tuza, mita tu Bununa mamantuk tu takiludundaingaz tu minihumis,","布農族的意思是真正的人的意思，在台灣原住民族中是典型的高山民族，","https://web.klokah.tw/text/sound/26624/436157.mp3"
"isian mita maimadadaingaz mas ludun daingaz cia kalumah, i-saincia amin mahuhuma munghuma.","分布在中央山脈蓋房子，也在那裏開墾農地。","https://web.klokah.tw/text/sound/26624/436158.mp3"
"Maaz imita katdadaan a, isian mas-an saba mitulu kaihuhuan sausian mapusan saba mitulu kaihuhuan tu ludun.","我們的生活空間在海拔在1000公尺到2000公尺之間。","https://web.klokah.tw/text/sound/26624/436159.mp3"
"mais paluszangun Taiuan cin iskaupa siduh hai, sia Bunun tu katdadaan a mastaan tu ihuhudaingaz, makaza mihumis;","居住地的平均高度布農族是冠於台灣各族的，在各原住民族之中，最能夠適應高山氣候的一支族群；","https://web.klokah.tw/text/sound/26624/436160.mp3"
"isian kata ima saba mitulu kaihuhuan sausiaan mas-an saba mithulu tu kaihuhuan mihumis, haitu nii tu mapising katsain cia mihumis.","早期生活地域以玉山山脈為主，包括玉山主峰；布農族在海拔500公尺到1000公尺的崇山峻嶺間，能夠自由地來回穿梭，毫不畏懼，活動力特別強。","https://web.klokah.tw/text/sound/26624/436162.mp3"
"Habas daingazang, maz a kata Bunun hai takisisian Lamungan, tupaun mita tu daingi-anan tu, “mai-asang”,","最早的居住地在南投即所謂的原鄉，","https://web.klokah.tw/text/sound/26624/436163.mp3"
"aipincin dungzavin makilavi mas vanglaz daingaz kusian ludun, isian kata ludun daingaz tu uhaivan vali siin mabahaisan mihumis, lahainasbat sia Ludun daingaz,","爾後在沿濁水溪而上，在中央山脈以西，玉山以北之間移動，並且穿越中央山脈，","https://web.klokah.tw/text/sound/26624/436194.mp3"
"mai-aupa insumaan vali pansiaan Kalingku, Taitu siin Takau mansia ludun cia mihumis, maaz imita Bunun tu inudadanan hai,","東往花蓮、台東以及高雄山區，為台灣原住民族遷移幅度最廣的一族，","https://web.klokah.tw/text/sound/26624/436195.mp3"
"masmuav dau tu sikasmangmang; maaz mita Bunun dadangian mal-unu mas Taialu. anatupa tu nii a siduh maszang haitu mahtu mapakasial muskun mihumis.","布農族生活領域分布之廣，在台灣原住民族高第二位，僅次於泰雅族。","https://web.klokah.tw/text/sound/26624/436196.mp3"
