"Nga’ayho mapolong, satapangto kita.","Hello everyone. Here we go.","大家好。我們開始了。","https://web.klokah.tw/text/sound/26964/441634.mp3"
"Katomireng! Mita’ong."," Please stand up! Salute!","請起立! 敬禮!","https://web.klokah.tw/text/sound/26964/441635.mp3"
"Nga’ayho singsi."," Hello.","老師好。","https://web.klokah.tw/text/sound/26964/441636.mp3"
"Kamaro’."," Please sit down.","請坐下。","https://web.klokah.tw/text/sound/26964/441637.mp3"
"Nga’ayho, pasifana’ ko singsi titaanan to kakaenen no ‘Amis.","Hello everyone. Today I am going to teach you how to say Ami for food.","大家好。今天老師要教大家食物的阿美語怎麼說。","https://web.klokah.tw/text/sound/26964/441638.mp3"
"Mahapinang iso ko nisowalan no singsi haw?"," Do you understand what the teacher says?","你聽得懂老師的話嗎?","https://web.klokah.tw/text/sound/26964/441639.mp3"
"Singsi, caay ka hapinang ako, liyawen haca a somowal."," I don’t understand. Can you repeat it again?","老師，我不懂。可以再說一次嗎?","https://web.klokah.tw/text/sound/26964/441640.mp3"
"Caay ka tengil ako, nga’ay ta’angayen ko ngiha’ haw?","I can’t hear you, can you speak louder?","我聽不到，可以大聲一點嗎?","https://web.klokah.tw/text/sound/26964/441641.mp3"
"Pinengneng itini! Tooren kako a misa’osi.","Look here, please! Repeat after me.","請看這裡! 跟著我唸一遍。","https://web.klokah.tw/text/sound/26964/441642.mp3"
"Makapahay ko pisa’osi.","It’s very well read.","唸得很好。","https://web.klokah.tw/text/sound/26964/441643.mp3"
"Liyawenho a misa’osi, sa ta’angayen ko ngiha’.","Read it again. Please speak louder.","再唸一次。請大聲一點。","https://web.klokah.tw/text/sound/26964/441644.mp3"
"Katomerep, aka caciyaw.","Please be quiet. Don’t talk.","請安靜。不要說話。","https://web.klokah.tw/text/sound/26964/441645.mp3"
"Pasadaken ko cudad."," Please take out your textbook.","請把課本拿出來。","https://web.klokah.tw/text/sound/26964/441646.mp3"
"Hai, singsi."," Yes, sir.","是的，老師。","https://web.klokah.tw/text/sound/26964/441647.mp3"
"Pasadaken ko impic iso."," Please take out your pen.","請把筆拿出來。","https://web.klokah.tw/text/sound/26964/441648.mp3"
"Singsi, matawal ako ko impic."," I forgot to bring my pen.","老師，我忘了帶筆。","https://web.klokah.tw/text/sound/26964/441649.mp3"
"Pasadaken ko sasipasip."," Please take out the eraser.","請把橡皮擦拿出來。","https://web.klokah.tw/text/sound/26964/441650.mp3"
"Singsi, matawal ako ko sasipasip."," I forgot to bring my eraser.","老師，我忘了帶橡皮擦。","https://web.klokah.tw/text/sound/26964/441651.mp3"
"Caliwen kono tihi iso a sasipasip."," Please borrow erasers from your classmates.","請跟旁邊同學借橡皮擦。","https://web.klokah.tw/text/sound/26964/441652.mp3"
"Nga’ay a pacaliwenho kako to sapisipasip haw?"," Can I borrow your eraser?","借我橡皮擦好嗎?","https://web.klokah.tw/text/sound/26964/441653.mp3"
"Maherekto ko pitilid ita.","Class is over.","我們下課了。","https://web.klokah.tw/text/sound/26964/441654.mp3"
"Tahini aca ko pitilid ita, liyaw sato a lipay a masaso’araw kita.","Class dismissed, see you next week.","我們就上到這邊，下週再見。","https://web.klokah.tw/text/sound/26964/441655.mp3"
"Cima kiso?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/26965/441656.mp3"
"Ci Laway kako.","","我是Laway。","https://web.klokah.tw/text/sound/26965/441657.mp3"
"Cima kiso?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/26965/441658.mp3"
"O wawa ni Laway kako, ci Caki kako.","I am the son of Layay, my name is Caki.","我是Laway的兒子，我叫Caki。","https://web.klokah.tw/text/sound/26965/441659.mp3"
