"djavadjavai a masantalj. patagilj anga.","Hello everyone. Here we go.","大家好。我們開始了。","https://web.klokah.tw/text/sound/27287/450610.mp3"
"qacalji! i cungali."," Please stand up! Salute!","請起立! 敬禮!","https://web.klokah.tw/text/sound/27287/450611.mp3"
"djavadajvai sinsi."," Hello.","老師好。","https://web.klokah.tw/text/sound/27287/450612.mp3"
"kana venalai sinsi"," Hello.","老師好。","https://web.klokah.tw/text/sound/27287/474303.mp3"
"qiladji."," Please sit down.","請坐下。","https://web.klokah.tw/text/sound/27287/450613.mp3"
"qiladju."," Please sit down.","請坐下。","https://web.klokah.tw/text/sound/27287/474304.mp3"
"djavadjavai a masantalj.uri temulu a ken a nu sinsi tua patjara kakanen, sa anemaya a penayuanan?","Hello everyone. Today I am going to teach you how to say Paiwanese for food.","大家好。今天老師要教大家食物的排灣語怎麼說。","https://web.klokah.tw/text/sound/27287/450614.mp3"
"pulingalingaw sun tua ku sinitulu?"," Do you understand what the teacher says?","你聽得懂老師的話嗎?","https://web.klokah.tw/text/sound/27287/450615.mp3"
"kemeljang sun tua anemayamaya ken a su sinsi?"," Do you understand what the teacher says?","你聽得懂老師的話嗎?","https://web.klokah.tw/text/sound/27287/474305.mp3"
"sinsi, ini aken a pulingalingaw. pai qaqivuanan a puita."," I don’t understand. Can you repeat it again?","老師，我不懂。可以再說一次嗎?","https://web.klokah.tw/text/sound/27287/450616.mp3"
"ini a ken a lemadenga, pai tja pasiqacauana?"," I can’t hear you, can you speak louder?","我聽不到，可以大聲一點嗎?","https://web.klokah.tw/text/sound/27287/450617.mp3"
"pacunu a pasamaza! kicuali a ken a semupu a puita."," Look here, please! Repeat after me.","請看這裡! 跟著我唸一遍。","https://web.klokah.tw/text/sound/27287/450618.mp3"
"nanguaq aravac a tja sinupuan.","It’s very well read.","唸得很好。","https://web.klokah.tw/text/sound/27287/450619.mp3"
"pai kituluanan a puitanga. tja pasiqacau ananri.","Read it again. Please speak louder.","再唸一次。請大聲一點。","https://web.klokah.tw/text/sound/27287/450620.mp3"
"maliceng. maya kiljavadran.","Please be quiet. Don’t talk.","請安靜。不要說話。","https://web.klokah.tw/text/sound/27287/450621.mp3"
"kalicengu, maya qivu.","Please be quiet. Don’t talk.","請安靜。不要說話。","https://web.klokah.tw/text/sound/27287/474306.mp3"
"pai alapu a nu laqulj."," Please take out your textbook.","請把課本拿出來。","https://web.klokah.tw/text/sound/27287/450622.mp3"
"ui, sinsi."," Yes, sir.","是的，老師。","https://web.klokah.tw/text/sound/27287/450623.mp3"
"pai alapu a nu inepic."," Please take out your pen.","請把筆拿出來。","https://web.klokah.tw/text/sound/27287/450624.mp3"
"sinsi, madraudrav a ken a kemacu tua ku inepic."," I forgot to bring my pen.","老師，我忘了帶筆。","https://web.klokah.tw/text/sound/27287/450625.mp3"
"sinsi, ini a ken a paqenetj a kemacu tua ku inepic."," I forgot to bring my pen.","老師，我忘了帶筆。","https://web.klokah.tw/text/sound/27287/474307.mp3"
"pai alapu a nu siquliqulip."," Please take out the eraser.","請把橡皮擦拿出來。","https://web.klokah.tw/text/sound/27287/450626.mp3"
"sinsi, madraudrav a ken a kemacu tua ku siquliqulip."," I forgot to bring my eraser.","老師，我忘了帶橡皮擦。","https://web.klokah.tw/text/sound/27287/450627.mp3"
"sinsi, ini a ken a paqenetj a kemacu tua ku siquliqulip."," I forgot to bring my eraser.","老師，我忘了帶橡皮擦。","https://web.klokah.tw/text/sound/27287/474308.mp3"
"pai kisedjamu tua su sapitjan tua siquliqulip."," Please borrow erasers from your classmates.","請跟旁邊同學借橡皮擦。","https://web.klokah.tw/text/sound/27287/450628.mp3"
"pasedjami a ken tua su siquliqulip ui?"," Can I borrow your eraser?","借我橡皮擦好嗎?","https://web.klokah.tw/text/sound/27287/450629.mp3"
"semu-a anga men tua nia kitulu.","Class is over.","我們下課了。","https://web.klokah.tw/text/sound/27287/450630.mp3"
"qemacuvung anga men tua kitulu.","Class is over.","我們下課了。","https://web.klokah.tw/text/sound/27287/474309.mp3"
"djalju mazai tua tja kitulu, cevucevungi anga nu tjaivililj tua pulavai.","Class dismissed, see you next week.","我們就上到這邊，下週再見。","https://web.klokah.tw/text/sound/27287/450631.mp3"
"tima sun?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27288/450632.mp3"
"ti Qipu a ken.","","我是Qipu。","https://web.klokah.tw/text/sound/27288/450633.mp3"
"tima sun?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27288/450634.mp3"
"aljak a ken ni Sedjam, ti Qipu a ken.","I am Sedjam's son and my name is Qipu.","我是Sedjam的兒子，我叫Qipu。","https://web.klokah.tw/text/sound/27288/450635.mp3"
"tima sun?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27288/450636.mp3"
"vencik a ken ni sinsi i Puljaljuyan, ti Qipu a ken.","I am a student of Puljaljuyan and my name is Qipu.","我是Puljaljuyan老師的學生，我叫Qipu。","https://web.klokah.tw/text/sound/27288/450637.mp3"
"tima su ngadan?"," What's your name?","你的名字是什麼?","https://web.klokah.tw/text/sound/27288/450638.mp3"
