"saabaw makanaelre. Tapathagilinga.","Hello everyone. Here we go.","大家好。我們開始了。","https://web.klokah.tw/text/sound/27323/451786.mp3"
"acegecega! sukuba!"," Please stand up! Salute!","請起立! 敬禮!","https://web.klokah.tw/text/sound/27323/451787.mp3"
"idia! sukuba!"," Please stand up! Salute!","請起立! 敬禮!","https://web.klokah.tw/text/sound/27323/482474.mp3"
"sinisi saabaw."," Hello.","老師好。","https://web.klokah.tw/text/sound/27323/451788.mp3"
"nenea."," Please sit down.","請坐下。","https://web.klokah.tw/text/sound/27323/451789.mp3"
"saabaw makanaelre. kaykameane lri bulrua ku mitaane kay taleke ngkay ki Ngudradrekadhane swaveavedadhane.","Hello everyone. Today, I am going to teach you how to speak the Wutai Rukai language for food.","大家好。今天老師要教大家食物的霧台魯凱語怎麼說。","https://web.klokah.tw/text/sound/27323/451790.mp3"
"pualringalringaw su kay vaga ki sinsi?"," Do you understand what the teacher says?","你聽得懂老師的話嗎?","https://web.klokah.tw/text/sound/27323/451791.mp3"
"sinsi, kainaku pualringalringaw. lri maka pelana su kawriva?"," I don’t understand. Can you repeat it again?","老師，我不懂。可以再說一次嗎?","https://web.klokah.tw/text/sound/27323/451792.mp3"
"kainaku maka kialalra, lri maka akuadrawana su?"," I can’t hear you, can you speak louder?","我聽不到，可以大聲一點嗎?","https://web.klokah.tw/text/sound/27323/451793.mp3"
"ala dreela papia kay! tupaapalra ili kingivale silrigu.","Look here, please! Repeat after me.","請看這裡!跟著我唸一遍。","https://web.klokah.tw/text/sound/27323/451794.mp3"
"mathariri kwi tasilriguane.","It’s very well read.","唸得很好。","https://web.klokah.tw/text/sound/27323/451795.mp3"
"ala pelana silrigu. ala akuadrava","Read it again. Please speak louder.","再唸一次。請大聲一點。","https://web.klokah.tw/text/sound/27323/451796.mp3"
"icelreba. madha kawrivariva.","Please be quiet. Don’t talk.","請安靜。不要說話。","https://web.klokah.tw/text/sound/27323/451797.mp3"
"ala malra kwini hungu."," Please take out your textbook.","請把課本拿出來。","https://web.klokah.tw/text/sound/27323/451798.mp3"
"unu, sinsi."," Yes, sir.","是的，老師。","https://web.klokah.tw/text/sound/27323/451799.mp3"
"ala malra kwi sapacapacasane."," Please take out your pen.","請把筆拿出來。","https://web.klokah.tw/text/sound/27323/451800.mp3"
"sinsi, marimura ku iluku ku sapacapacasane."," I forgot to bring my pen.","老師，我忘了帶筆。","https://web.klokah.tw/text/sound/27323/451801.mp3"
"ala malra kwini sasupisupilrane."," Please take out the eraser.","請把橡皮擦拿出來。","https://web.klokah.tw/text/sound/27323/451802.mp3"
"sinsi, marimura ku iluku ku sasupisupilrane."," I forgot to bring my eraser.","老師，我忘了帶橡皮擦。","https://web.klokah.tw/text/sound/27323/451803.mp3"
"ala kisalruana ki papalra su ku sasupisupilrane."," Please borrow erasers from your classmates.","請跟旁邊同學借橡皮擦。","https://web.klokah.tw/text/sound/27323/451804.mp3"
"ala pakisalruanai li ku sasupisupilrane?"," Can I borrow your eraser?","借我橡皮擦好嗎?","https://web.klokah.tw/text/sound/27323/451805.mp3"
"yasadranga nay ku takibulruane.","Class is over.","我們下課了。","https://web.klokah.tw/text/sound/27323/451806.mp3"
"pakeakela ta kikay kaykameane, tamadreedrelenga lukabiibilrili ki amakapitulane.","Class dismissed, see you next week.","我們就上到這邊，下週再見。","https://web.klokah.tw/text/sound/27323/451807.mp3"
"aneane su?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27324/451808.mp3"
"Kaynwana ku.","","我是Kaynwana。","https://web.klokah.tw/text/sound/27324/451809.mp3"
"aneane su?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27324/451810.mp3"
"lalaka ku ki palripilripi, sia Kaynwana ku.","I am the son of Palripilripi, my name is Kaynwane.","我是Palripilripi的兒子，我叫Kaynwane。","https://web.klokah.tw/text/sound/27324/451811.mp3"
"aneane su?"," Who are you?","你是誰?","https://web.klokah.tw/text/sound/27324/451812.mp3"
"situa ku ki Arupu, sia Cangala ku."," I’m a student at Arupu, my name is Cangale.","我是Arupu的學生，我叫Cangale。","https://web.klokah.tw/text/sound/27324/451813.mp3"
"sia aneane ku nagane su?"," What’s your name?","你的名字是什麼?","https://web.klokah.tw/text/sound/27324/451814.mp3"
"ku nagane li sia Rathudu.","My name is Rathudu.","我的名字是Rathudu。","https://web.klokah.tw/text/sound/27324/451815.mp3"
"sia aneane ku nagane ki tama su?"," What’s your father’s name?","你爸爸的名字是什麼?","https://web.klokah.tw/text/sound/27324/451816.mp3"
