"mhyubuq su, musa su inu?","你早安，你要去那裡？","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s1.mp3"
"musa cu qalang, smyaka yaba yaya mu.","我要回部落探望我父母。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s2.mp3"
"musa su pisa ryax kya?","你要去幾天？","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s3.mp3"
"saying ryax, mwah cu cyuxan la.","兩天，明天就回來了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s4.mp3"
"bsyaq ta ini pktayux la.","我們好久不見了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s5.mp3"
"uya haw, bsyaq ta calay ini pktayux la.","是啊，我們真的很久沒見面了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s6.mp3"
"piyux cya su ptyawun yaw mwani na?","你現在還會很忙嗎？","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s7.mp3"
"ini ay, uka ciyan yaw ptyawun mwani la.","不會，現在比較沒事做了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s8.mp3"
"nanu mica, uwah cisan muyax mu cyuxan ga?","那麼，明天就到我家來玩啊？","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s9.mp3"
"uya, si ta ’say cqani ke ta la.","好的，我們就這樣說定。","https://klokah.tw/extension/con_data/sound/10/sentence/10c1s10.mp3"
"lokah su ga? Yayut lalu mu, ima lalu su ya?","你好嗎？我叫雅優子，那麼你叫甚麼名字？","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s1.mp3"
"Pasang lalu mu hiya.","我的名字叫巴尚。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s2.mp3"
"knahun cu qalang Skikun, kingan ga cquliq Tayal.","我來自四季部落，我是泰雅族人。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s3.mp3"
"cquliq Tayal kingan uyi, knahun cu qalang Lmwan ya.","我也是泰雅族人，我是來自茂安部落。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s4.mp3"
"cyan su mtiyaw inu?","你在哪裡上班?","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s5.mp3"
"cyan cu mtama sesiy pinqwasan biru kya Skikun.","我在四季國小當老師。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s6.mp3"
"nanu mica, nanu cyan su sbaqan?","那麼，你是教甚麼課目？","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s7.mp3"
"kingan ga sesiy psbaq ke na Tayal.","我是教泰雅語的老師。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s8.mp3"
"baqun su sesiy Yukan qaca?","你認識尤幹老師嗎？","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s9.mp3"
"baqun mu ay, hiya ga qsuyan mu.","認識啊，他是我哥哥。","https://klokah.tw/extension/con_data/sound/10/sentence/10c2s10.mp3"
"mxan calay muyiy mu, hngawa cu cikay.","我的腿很疼痛，我要休息一下。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s1.mp3"
"cyan maki kya qutux thekan, hata mhngaw ro mtama kya.","那邊有張椅子，我們去那兒坐著休息。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s2.mp3"
"musa theyaq na, ini cu hoyay hkangi la.","還有多遠，我已經走不動了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s3.mp3"
"kya hayiy magan cnpung laga tehok la, lokah ki!","在走五分鐘就到了，加油吧！","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s4.mp3"
"kilux calay kayal coni, piyux wayan mhotaw rinang mu.","今天天氣好熱，我流了很多汗。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s5.mp3"
"cyan cu maray pema, pksyugay misu cmom.","我有帶毛巾，借給你擦吧。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s6.mp3"
"mhuway su, qaping calay qolu mu, cyan su maray qsya?","謝謝你，我的口好渴，你有帶水嗎?","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s7.mp3"
"cyan cu maray, agan ro buxiy ga.","我有帶，拿去喝吧。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s8.mp3"
"tnaq hngawan laga, hata la.","休息夠了嗎，我們走吧。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s9.mp3"
"uya, hata la.","好，我們走吧。","https://klokah.tw/extension/con_data/sound/10/sentence/10c3s10.mp3"
"maha nanu kayal nya ryax coni?","今天天氣怎麼樣？","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s1.mp3"
"tyaba wagi nya ryax coni.","今天出大太陽。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s2.mp3"
"ini qbaqiy kya maha nanu kayal nya ryax cyuxan?","不知道明天的天氣會怎樣?","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s3.mp3"
"pnnongan mu ga, iyat kpisa ryax laga muwah behuy la.","我聽說過幾天會有颱風來。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s4.mp3"
"mnqwalax gbyan chesa?","昨天晚上有下雨嗎?","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s5.mp3"
"wan qwalax, tyaba hayiy qwalax nya.","有下雨，雨下的稍微大。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s6.mp3"
"kilux hayiy kayal, mrinang cu ro si qarus  lukus mu.","天氣好熱，我一直流汗衣服都溼了。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s7.mp3"
"usa mema ha, teta musa blaq ksliq su.","去洗個澡，就會比較舒服一些。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s8.mp3"
"pinquyu yaw na kayal maha, baq qwalax cyuxan ma.","氣象報告說明天會下雨。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s9.mp3"
"musa su tanux ga, ta kingi maray ruku ki.","出門時，記得要帶雨傘。","https://klokah.tw/extension/con_data/sound/10/sentence/10c4s10.mp3"
