"padadames pa ita padadames pa ita sunis na kebalan","加油吧！加油吧！噶瑪蘭的小孩","https://web.klokah.tw/text/sound/26458/433909.mp3"
"padadamse pa ita padadames pa ita aita na kebalan","加油吧！加油吧！我們噶瑪蘭","https://web.klokah.tw/text/sound/26458/433910.mp3"
"padadames sikawma sikawma na kebalan","大聲講話，說咱們噶瑪蘭語言","https://web.klokah.tw/text/sound/26458/433911.mp3"
"padadames pa ita padadames pa ita sinanam sikawma","加油吧！加油吧！學習說族語","https://web.klokah.tw/text/sound/26458/433912.mp3"
"qasusulun pa ita qasusulun pa ita sunis na kebalan","一起來吧！一起來吧！噶瑪蘭的小孩","https://web.klokah.tw/text/sound/26458/433913.mp3"
"sinanam pa ita sinanam pa ita sikawma na kebalan qamai qaRpuqus sikawma na kebalan","學習吧！學習吧！說咱們語言 才不會消失","https://web.klokah.tw/text/sound/26458/433914.mp3"
"padadames pa ita padadames pa ita na kebalan","加油吧！加油吧！咱們噶瑪蘭","https://web.klokah.tw/text/sound/26458/433915.mp3"
"1. 1.	luli patudan nengi aisu! 　　 api siRab maRemeq, metatad,","1、 露比老師 : 您好! 仲諒昨天發燒，腹瀉，","https://web.klokah.tw/text/sound/26459/433920.mp3"
"temunuR ising, kaziqa ta leppaw hibang,","醫生囑咐在家休息，要觀察一天，","https://web.klokah.tw/text/sound/26459/433921.mp3"
"wanaika tangi qaRayngu matiw sa taqsian temaqesi, qasulul patudan tu Ribanan.","所以今日無法到校上課，請老師准假一天。","https://web.klokah.tw/text/sound/26459/433922.mp3"
"tina ni api sumubat. 5 bulan 23 dedan","仲諒媽媽敬 5月23日","https://web.klokah.tw/text/sound/26459/433923.mp3"
"2. pan patudan nengi aisu! 　　 tina ni utay aiku,","潘老師 : 你好 我是武代的媽媽，","https://web.klokah.tw/text/sound/26459/433924.mp3"
"siRab temanan temaqsi ti, utay seRia qaqa na matiw qemiala tu luli,","昨天放學後，武代和他的哥哥去撿蝸牛，","https://web.klokah.tw/text/sound/26459/433925.mp3"
"mai satawaR qaRat tana bibing siqqay,","不小心被眼鏡蛇咬傷，","https://web.klokah.tw/text/sound/26459/433926.mp3"
"tungaw sa ising pa ising semanu qataitan pama saqabiyan qazika ta leppawan hibang,","","https://web.klokah.tw/text/sound/26459/433927.mp3"
"qasulul patudan Riban saqabian. tina ni utay sumubat. 5 bulan 20 dedan.","請老師准假一天。 武代媽媽敬上 5月20日","https://web.klokah.tw/text/sound/26459/433928.mp3"
"3. pasupaR 　　 semiqet ta upitu bulan Rabetin yau ulima dedan tuzus tu ubitu bulan uzusa betin dedan siyuRadan na kulis,","3、 通告 謹訂於自七月十五日至七月二十日在立德活動中心","https://web.klokah.tw/text/sound/26459/433929.mp3"
"meRupu qenasuani, Raya ay laban, nengi ay kaput qawtuka qasululn pa ita,","歡迎鄉親父老、長官來賓、好朋友回來，共襄盛舉，我們一起唱歌跳舞，","https://web.klokah.tw/text/sound/26459/433933.mp3"
"satezay salekiaw pasupaR pa ita nengiay waway ta. pusia akin temingaR.","來傳揚我們美好的儀典。 潘金財頭目 敬邀","https://web.klokah.tw/text/sound/26459/433934.mp3"
"tuRabi pakungku ya tama ku","爸爸在晚上說的故事","https://web.klokah.tw/text/sound/26460/433935.mp3"
"aiku seRia suwani nizu maitis","我和弟弟都很害怕","https://web.klokah.tw/text/sound/26460/433937.mp3"
"usiq busaRai wasu","1隻白色的狗","https://web.klokah.tw/text/sound/26460/433936.mp3"
"uzusa mata busilaw","2隻眼睛黑溜溜","https://web.klokah.tw/text/sound/26460/433938.mp3"
"utulu babuy yau mawRat","3隻豬在玩","https://web.klokah.tw/text/sound/26460/433939.mp3"
"kinsepat Runanay qayRuzq temayta","4個男人在偷看","https://web.klokah.tw/text/sound/26460/433940.mp3"
"ulima telaqu tumutuku nubaseR","5隻雞一直叫呀叫昇機","https://web.klokah.tw/text/sound/26460/433941.mp3"
"unem lazat yau unem anem","6個人有6個心","https://web.klokah.tw/text/sound/26460/433942.mp3"
"upitu bultedan qemiqedat","7顆星星閃閃爍爍","https://web.klokah.tw/text/sound/26460/433943.mp3"
"uwalu mezimuz yau tabedes san","8個奶頭在肚子上","https://web.klokah.tw/text/sound/26460/433944.mp3"
"siwa na pedatay lima ku","放芒草割到手","https://web.klokah.tw/text/sound/26460/433945.mp3"
"Rabetin lazat meRapti tu leppaw","10個人拉繩撐房子","https://web.klokah.tw/text/sound/26460/433946.mp3"
"yau usiq quyu ta mezakian maqita na yau usiq naqang na budu,","狐狸意外地發現不遠處有一個葡萄架，","https://web.klokah.tw/text/sound/26461/433947.mp3"
"mebiyut ya ’si na, melalaqin budu na,","上面掛滿了一串串結實，鮮嫩的大葡萄。","https://web.klokah.tw/text/sound/26461/433948.mp3"
"sangangay ti ya quyu temita,","狐狸看得口水都要流出來了，","https://web.klokah.tw/text/sound/26461/433949.mp3"
"wanay menawiz quyu ngid ala tu budu mai qa ala na pameng ti madded ta melanayan sumngeR,","可是不管他多努力還是勾不著葡萄，只好坐在地上喘氣。","https://web.klokah.tw/text/sound/26461/433950.mp3"
"patawa na ti na qa’q,","烏鴉嘲笑狐狸的狼狽樣，","https://web.klokah.tw/text/sound/26461/433951.mp3"
"qumnut ti ya quyu ’nay semanu ti:","灰頭灰臉的狐狸於是氣鼓鼓的說:","https://web.klokah.tw/text/sound/26461/433952.mp3"
"“ng! qaRim ya budu ’nay, mai ku ngid qan!....”","「哼！ 那葡萄酸得要命，我才不要吃呢！.....」","https://web.klokah.tw/text/sound/26461/433953.mp3"
"satezai na damu","故鄉的歌","https://web.klokah.tw/text/sound/26462/433958.mp3"
"nani usiq nizi ta medauday suni na piyuk","是一支清遠的笛","https://web.klokah.tw/text/sound/26462/433959.mp3"
"tuRabi mulesit sanasan kemidat tay bulan semuni ti.","總在有月亮的晚上","https://web.klokah.tw/text/sound/26462/433960.mp3"
"zais na damu azaw buRaRai penamaRaw","響起故鄉的面貌","https://web.klokah.tw/text/sound/26462/433961.mp3"
"azu teRet na senipun waqawa tu lima metanaq tuRuz na metanaq,","卻是一種模糊的悵望，仿彿霧裡的揮手別離","https://web.klokah.tw/text/sound/26462/433962.mp3"
"matanaq ti nani, kenasizengesan tu damu, azu usiq sabeRuRuan mai tu tasaw ay paRin mai qabaRqian.","離別後 鄉愁是一棵 沒有年輪的樹 永不老去","https://web.klokah.tw/text/sound/26462/433963.mp3"
"yau kelisa ti makay buqesi melana tu lazat ta kebalan ay kemilim tu, pakes Runanay ti dutay.","有一次馬偕牧師等人在噶瑪蘭平原佈教時，要找個年輕人叫「柱歹」的，","https://web.klokah.tw/text/sound/26463/433964.mp3"
"tayanai Raqit yau kinuzusa betin yau naqeyan sinangan tu dutay lazat,","全族卻有二十幾個叫「柱歹」年輕人都來了，","https://web.klokah.tw/text/sound/26463/433965.mp3"
"maRpazungus, menizu puRu tu “pan”,","恰巧，這些人也都姓「潘」","https://web.klokah.tw/text/sound/26463/433966.mp3"
"nangan na nizu sasetaR metawa ti makay semanu ti:","因此馬偕覺得好笑說:","https://web.klokah.tw/text/sound/26463/433967.mp3"
"“aimu kebalan lazat menizu pan naninangan, qangima umanan puRu na nangan.”","「你們平埔族人全部都姓潘，又同名字，最好還是改姓吧」","https://web.klokah.tw/text/sound/26463/433968.mp3"
"qasiyanem pusiya na damu maken ti salanas zina,","那個社的頭目覺得有道理，","https://web.klokah.tw/text/sound/26463/433969.mp3"
"kawka palisimpuan na Raqit mawtu muman tu puRu na nangan.","於是就聚集全社的人來改姓。","https://web.klokah.tw/text/sound/26463/433970.mp3"
"makay sebitan tepuluk tu ulima betin, sudadan na puRu na nangan pulizanan piziyana ta teRaq na siRid.","馬偕將紙撕為五十塊，寫上姓，搓成粒，放竹筒內。","https://web.klokah.tw/text/sound/26463/433977.mp3"
"wanay ti pusia mezimut yau ta teReq na siRid tepuluk buqan na temayta,","接著由頭目夾起竹筒內的紙塊，打開一看，","https://web.klokah.tw/text/sound/26463/433978.mp3"
"maken kaya zinna Raqan tazianay Raqit menizu ti makay zina na puRu na nangan na.","結果是「偕」，所以這個社的人就姓偕了。","https://web.klokah.tw/text/sound/26463/433979.mp3"
"zau Rapadadaw ay laing","那金黃色的波浪","https://web.klokah.tw/text/sound/26464/433980.mp3"
"simqena ay qaypenayan ta Raqalizaqan ya qalizaqan","是我們美麗的稻穗歡喜呀歡喜","https://web.klokah.tw/text/sound/26464/433981.mp3"
"meniz pa ita sazai qalazukua pasudad tu medauday ta tibuR kenasuani meniz pa ita satelub","大家一起來歌頌 趕快寫信給遠在南洋的兄弟 一起來慶賀","https://web.klokah.tw/text/sound/26464/433982.mp3"
