"Patis uyas mlawa ka nii, niqan bale ka bnarah na, slhaye ta muuyas hayan ho?","這是一首呼喚歌，很有意思。讓我們一起來學習好嗎？其歌詞如下：","https://web.klokah.tw/text/sound/19819/364032.mp3"
"Tama mnosa su inu? Kedu bale napa su camac.","爸爸，你去了哪裡？你背著滿袋的獵物回來。","https://web.klokah.tw/text/sound/19819/364033.mp3"
"Bubu mnosa su inu? Kedu bale snkegan su nuqah yqeyaq hii.","媽媽，你去了哪裡？你在田裡刮的苧麻纖維那麼多。","https://web.klokah.tw/text/sound/19819/364034.mp3"
"Riso mnosa su inu ha? Slluhe dapin ndaan rdrudan ta.","少年啊！你去了哪裡？你要學習先人們的智慧和腳蹤。","https://web.klokah.tw/text/sound/19819/364035.mp3"
"Weewa mnosa su inu ha? Slhai ka tminun pala pniri ga.","少女啊！你去了哪裡？妳要學習米粒（miri）織布技法。","https://web.klokah.tw/text/sound/19819/364036.mp3"
"Laqi mnosa su inu ha? Sprui ka rdrudan ta ma slhai ka Gaya ta.","小孩啊！你去了哪裡？你要敬重長輩們,學習我們的文化。","https://web.klokah.tw/text/sound/19819/364037.mp3"
"Meniq alang, rudan nami yami Seediq peni na, sdhegan daha bale kari ka laqi daha, kesun na “Iya ba mmhemuc gmeeguy mekan boyak seediq, ani naq begu na duri” mesa; kesun gmeeguy mekan boyak seediq nii ge, pgyaun riyung yami Seediq. Ma melux so nii? Kela naq niqan kingal kari nsaan daha mhero camac.","在部落，賽德克族的長者會慎重地叮嚀他們的子孫說：「千萬不要隨便偷吃別人的山猪肉，即使是它的湯也一樣」，偷吃別人的山猪肉是賽德克族非常忌諱的事。「何以會如此呢？」原來與一則狩獵的故事有關。","https://web.klokah.tw/text/sound/19820/364038.mp3"
"Mesa ka kari daha nii, niqan kingal seediq kesun Ubung Qudas sa, smnegul seediq alang mosa phuling ma, msaasu tuqin qqbrangun daha camac, kika moda hii ka camac bnhragan huling de buun daha ciida denu.","這則故事是這麼說的，有一位叫Ubung Qudas的族人，隨同部落族人去狩獵，因他們會分頭在不同的獸徑上守候獵物，當被獵狗追逐的獵物經過時即予以狙擊。","https://web.klokah.tw/text/sound/19820/364039.mp3"
"Ye ba mgrebu so mkteru ali pnhlingan daha, ga mhero camac ka huling daha dungan mesa, wada mgeela ba qmburang camac ka Ubung Qudas kii.","大概是他們來狩獵的第三天清晨，他們的獵狗又再追逐獵物，Ubung Qudas一馬當先地趕到獸徑守候。","https://web.klokah.tw/text/sound/19820/364040.mp3"
"Ali ciida de, ani sreesa di we, uka meyah dehuk behing ka Ubung Qudas kii dungan, “Wada inu di?” mkkesa ka tndalan na; ani daha asi plaani ge uka cmiyuk, kika saun daha skadi.","那天，直到天色漸暗時，還不見Ubung Qudas回到獵寮，與他結伴來狩獵的獵友面面相覷地說「他到哪裡去了？」，任他們呼喊也得不到他的回應，他們就分頭去找他。","https://web.klokah.tw/text/sound/19820/364041.mp3"
"Ini dungan, nii mksaro siyo tuqin camac ka Ubung Qudas kii, dara kana ka dqeras na ma nduyung na; qtaun daha bino ge, so hari uka ka muhing na di.","不得了，Ubung Qudas竟倒臥在獸徑旁，他滿臉、滿脖子都是血，他們一看之下，他的鼻子好像不見了。","https://web.klokah.tw/text/sound/19820/364042.mp3"
"Asi alix phuling ka dheya kii di ma, paanun daha ka Ubung Qudas ma, thhiru harung meyah dehuk alang.","他們馬上停止狩獵活動，揹著Ubung Qudas、以火把為照明返回部落。","https://web.klokah.tw/text/sound/19820/364043.mp3"
"Bobo na, bhangun ka kari rudan alang we, “Gneeguy mekan boyak seediq ka Ubung Qudas kii, kika wada puqun sume ka muhing na di” mesa.","之後，聽到部落的族老們說：「Ubung Qudas是偷吃了別人的山猪肉，所以他的鼻子被熊給吃了」。","https://web.klokah.tw/text/sound/19820/364044.mp3"
"Qbsuran mu Takun Walis： sndamac su bale!","Takun Walis兄：平安！","https://web.klokah.tw/text/sound/19821/364045.mp3"
"Bsiyaq ta bale ini pqqita di, lnglungun su mu bale! Meyah mkteru ali de kiya ka ali qrasun ta Krisumasu di. Keeman ali mkaxa, mooda nami psqaras ali nii, mpsuupu miyan mekan ppuqun pnsraman. Meeniq ka ido tnqriyan btakan, egu ba ka wawa camac ma kana mmahun duri. Pneeyah ba lnglungan mu psmeya sunan ma, kana tnsapah su, eyah suupu yami hini smqaras ali nii. Psmeyah ku bale yamu meyah dehuk hini.","好久不見了，非常想念您！再過三天我們就要慶祝聖誕節了。後天晚上，我們將慶賀這一天，一起食用聖誕愛餐。將有竹筒飯，許多山產及飲料。竭誠歡迎您及您的家人，前來與我們共同慶祝這一天。非常期待你們的到來。","https://web.klokah.tw/text/sound/19821/364046.mp3"
"ali qrasun Krisumasu! swai su Dakis Pawan pnlawa","敬祝聖誕快樂！ 弟 Dakis Pawan 敬邀","https://web.klokah.tw/text/sound/19821/364047.mp3"
"Tama ta Baro, tai! spruun kana seediq ka knmalu ba ngayan su, tai! su so mpklawa kana tnlangan, so lnglungan su baro we, kchaya bobo dheran duri. Uuqun nami we biqi nami ali saya, srwai kana qnquwan nami, so ka wada nami smruwa qnquwan daha, iya nami pdai mqraqil pnspegan, pkdusi nami peeyah qnnaqah.","我們的父，願祢的名受顯揚：願祢的國來臨；願祢的旨意奉行在人間，如同行在天上。求祢今天賞給我們日用的食糧；求祢寬恕我們的罪過，如同我們寬恕別人一樣；不要讓我們陷於誘惑，但救我們免於兇惡。","https://web.klokah.tw/text/sound/19822/364048.mp3"
"Ameng!","阿們。","https://web.klokah.tw/text/sound/19822/364049.mp3"
"Ye wada so kenu qnbsiyaq pnyahan na kari nii de, ga ini klai di. Ciida, ini alix qmuyux paru ka karac mesa, Srnecux Paru di ma, asi lux mnkala alang ka qsiya yayung, wada na muwa daun mubung hii ka kana alang di; maku mquri lmiqu qduriq kana ka seediq alang, mhiti bale de, mtlibu putting dqiyaq kesun Rqeda hii kana seediq di. Msuwan ka karac de, ini seelih ani ttikuh ka qsiya rnecux ma, srlcingan qsiya paru kana ka dheran nii di mesa. Kika mpprengo ka rudan mneniq hii, mesa “Qdeun ta mekan ka uuqun nadis ta nii de, mhuwa ta denu? Huwa ta kesun pseelih ka rcilung rnecux nii?” mkkesa.","這則故事究竟傳頌了多久，已不曉得了。據說，當時連續下了好幾天的滂沱大雨，釀成水災，部落附近的溪水暴漲，竟把部落給淹沒了；部落的族人紛紛往山上避難，最後聚集在Dgiyaq Rqeda 的山頂上。雨停之後，洪水毫無退潮的跡象，世間已成汪洋一片，滯留在山頂上的族老議論著說 ：「當我們帶來的食物吃完之後，我們該怎麼辦？我們該如何退卻這洪水呢？」。","https://web.klokah.tw/text/sound/19823/364050.mp3"
