"(1) sanavan sanavan uka buan uka buan uka buan maqanivahang tu sanavan ma-aq is miliskin su-u ka maqanivahang saak sanavan sanavan uka buan uka buan uka buan maqanivahang tu sanavan","一、夜晚 夜晚 沒有月亮 沒有月亮 沒有月亮 徬徨的夜晚 想起你的時候 我很徬徨 夜晚 夜晚 沒有月亮 沒有月亮 沒有月亮 徬徨的夜晚","https://web.klokah.tw/text/sound/20184/367060.mp3"
"(2) uka buan uka buan tu sanavan malsasevut zaku ka bintuqan ihaan manungsiv tu iqmuut ti ma-aq is miliskin su-u ka masalpu nsaak a is-aang uka buan uka buan tu sanavan malsasevut zaku ka bintuqan ihaan madumdum tu sanavan ti","二、沒有月亮 沒有月亮的夜晚 星星在注視著我 若想起你的時候 在安靜的夜晚 我心想念著你 沒有月亮 沒有月亮的夜晚 星星在注視著我","https://web.klokah.tw/text/sound/20184/367061.mp3"
"Talum-tuqas:","達倫 兄：","https://web.klokah.tw/text/sound/20185/367062.mp3"
"Ma-aq i miqan in a, na lus-an saam Kulisimasu. manahip saam tastulumaq lus-an i tenus-uvaz-azan i Isu-kilistu. Na minsuma amin a tes-aan mulumaq ti muskun zami lus-an.","後天，我們要慶祝聖誕節。我們一家人很高興慶祝耶穌基督的生日。所有的弟兄姐妹都要回家與我們同慶。","https://web.klokah.tw/text/sound/20185/367063.mp3"
"Ma-aq is tudiip in tu qani-an a, na mudinuun saam haan udidinunan lus-an is tingmut. Na kuskun amin a tesis-aan ma-un is tonquvali. Ma-aq is mina-un in a, na pistebuil nait pisqasibang is tinonqu in, ansasuu na matapha ki mebabu. Ma-aq is sanavan in a, na tusasaus a uvavaz-az, mendudu-az siin madadengaz, heza amin a pasilobu.","那一天，早上我們將在教會聚集禮拜。中午，我們和弟兄姐妹們一同吃筵席。下午，會有球類活動和遊戲順便烤肉。晚間，孩子們、青年人以及老人們都要唱詩歌，也有跳舞可以欣賞。","https://web.klokah.tw/text/sound/20185/367064.mp3"
"Tan-ali saam mu-u tastulumaq tu, minsuma-a kis 25 in a qani-an munzami-an ti. Muskun ata manahip, ka-a tu maz-av. Na maltatala saam mu-u. Issia Bali-noba tu sintan-ali Mintoluu 103 qamisan, 12 buan, 22 qani-an","我們邀請你們一家人，在25日要來到我們這裡來，與我們同樂，不要客氣。我們期待你們的到來。 弟跋歷敬邀 民國103 年 12 月 22 日","https://web.klokah.tw/text/sound/20185/367065.mp3"
"Atingna-un sia “Bunun i Buan a sinpatumantuk” Mepasanvali asu inaak uvaz-az mapin-uni sisiun Masu’nuqdengaz saak Kusi-a-ak asu busulqatnga manaq Tebu-aluk su-u ka mata Isdumdum musasu istamal asu Tenibu-al zaku asu Masu’nuqdengaz asu Sinapun saak su-u Allusqutun saak su-u maldikus Mapisingdengaz saak Duuq na inbasun saak su-u Samuq is Lusqa asu maku-uni dedaz Masnava zaku ki is-iqumis tu islulus-an Mapatal-ia zaku Laklaku-aq in Sipungul in saak i sintataqu su-u Ni-i in sa-upa ta su-u Laklaku-aq in Ni-i in saak kapimopa ki sinpatuqavit Masopa haan ken-anakan miliskin tu daan","重回「布農族與月亮的約定」 祢曾經使我的孩子曬成蜥蜴 我很生氣 利用弓與箭 把祢的眼睛射瞎 讓祢光華退弱 我曾經把祢射成月亮 祢很生氣 追殺了我 使我被束縛於祢的掌握中 我很害怕 祢也會報復 但祢用愛原諒我們 教導我們生命的祭儀 使我們得以興盛傳衍 曾幾何時 我忘了祢的恩典 不在寄望於祢 曾幾何時 我們不再遵守與祢的約定 走自己自以為是的路途","https://web.klokah.tw/text/sound/20187/367069.mp3"
"Buan~~a~~Buan~~ Melibuntu in saam ni-i tu miliskin su-u Duuq sipungul in asu tu hezang saam a Bunun Laktan saam su-u miqumis nastu ti Duuq sisbai in asu haan zaku-an ti Mopa maqansiap saak tu Makahaan in saak madikla-an kalapatan tu daan Buan~~a~~Buan~~ Duuq saqaal ang asu kis saduu ki inaak tu qaningu Lusqa saak makansauk a lutbu Luklas su-u tu Uqna-av ang saak pasansiuq Buan~~a~~Buan~~ Duuq itdaduu ang asu tan-a inaak qalinga Maku-uni saak sinisnis tu is-aang Masumsum su-u tu Uqna-av ang saak sepuk Buan~~a~~Buan Tusingav su-u tu Ka-a tu sisbai haan zaku-an ti San maqtu-ang imita sinpatumantuk Malququnduq Soqabasqabas","月亮啊月亮 心中無祢的這些旅程中 我們背棄祢的這段歲月中 祢是不是也背棄了我Bunun 因我感覺到 我正走向衰亡之路 月亮啊月亮 祢還看得到我似曾相識的身影嗎 我現在用當初謙恭的態度 祈禱著月亮祢 再照耀著我 月亮啊月亮 祢還聽得到我不陌生的聲音嗎 我現在用當初卑微的心 祈禱著月亮祢 在福蔭著我 月亮啊月亮 求祢 別離棄我 讓祢我的約定 再次堅固 共創屬於我們的世界","https://web.klokah.tw/text/sound/20187/367070.mp3"
"Ma-aq tu qabas ang a, heza tu tatini sasbinaz a, unkalavan dau ka issia ta uvaz-azno-az, masdinuun nepa nastu ti sikopa ka matatamasaz tu mapa-i-iu, lusqa tu ni-i tu maqtu pinsihalun sia uvaz-azno-az ta ka kalav. Paaq pu-un, tudiip in a sasbinaz a mapitqas taqu ki sikopa ka tastu-asang tu bunun tu: “Ma-aq is simaq a maqtu mapa-iu, mapinsihal inaak uvaz-azno-az tu kalav a, na pesia ta zaku ka uvaz-azno-az a mapin-uni issia ta tu pakatuszangan.”","遠古時代，有一個皇帝的女兒（公主）換了皮膚病，延聘天下名醫，都無法治好，於是黃帝通告天下：「只要能治好公主病的人，公主就許配給他。」","https://web.klokah.tw/text/sound/20188/367071.mp3"
"Heza tu tas-a asu ka, kamingmiing munkunbu haan issia uvaz-azno-az ta lumaq tu sapalan, daqdaqun istaa ka uvaz-aznau-az a, mesnahaan bungu sohaan bantas daqdaqun amin istaa, ni-i tu telpia tu qani-an, tuza dau tu minsihal sia uvaz-azno-az ta ka kalav a.","有一隻狗就偷偷溜進公主的房間，用牠的舌頭吻遍公主全身上下，居然皮膚病好了。","https://web.klokah.tw/text/sound/20188/367072.mp3"
