"duwaya likulraw duwaya likulraw","兩隻老虎 兩隻老虎","https://web.klokah.tw/text/sound/28135/465735.mp3"
"pavavekas pavavekas","跑得快 跑得快","https://web.klokah.tw/text/sound/28135/465736.mp3"
"sesaya uniyan calinga sesaya uniyan da ikur","一隻沒有耳朵 一隻沒有尾巴","https://web.klokah.tw/text/sound/28135/465737.mp3"
"pakamelri pakamelri","真奇怪 真奇怪","https://web.klokah.tw/text/sound/28135/465738.mp3"
"duwaya takulris duwaya takulris","兩隻山羊 兩隻山羊","https://web.klokah.tw/text/sound/28135/465739.mp3"
"pavavekas pavavekas","跑得快 跑得快","https://web.klokah.tw/text/sound/28135/465740.mp3"
"sesaya uniyan maca sesaya uniyan da ikur","一隻沒有眼睛 一隻沒有尾巴","https://web.klokah.tw/text/sound/28135/465741.mp3"
"pakamelri pakamelri","真奇怪 真奇怪","https://web.klokah.tw/text/sound/28135/465742.mp3"
"1.kiyavelayan da sasede’an Sukudi sinsi ’inavayan!","1.請病假 Sukudi老師：您好！","https://web.klokah.tw/text/sound/28136/465743.mp3"
"i Muymuy adaman kana wari mu, muruma’ kemay kungkuwan mu,","Muymuy昨天放學後身體不舒服，","https://web.klokah.tw/text/sound/28136/465744.mp3"
"adi dalikedik tu dadek diya, tu pakavi’asaw a parkaduwa ’esungan,","半夜發燒、腹瀉，","https://web.klokah.tw/text/sound/28136/465745.mp3"
"mutamuta’ di, marengay na ising mu, tartalaulep kema kantaw,","醫生特別囑咐要多休息，","https://web.klokah.tw/text/sound/28136/465746.mp3"
"semalra adi lra maluwa mukuwa i kungkuwang temakesiya kanini na wari harem,","所以今天無法到校上課，","https://web.klokah.tw/text/sound/28136/465747.mp3"
"parudang ku venavalray da kiyavelayan da sasede’an kani Muymuy da saya wari.","特此請假一天。","https://web.klokah.tw/text/sound/28136/465748.mp3"
"tainataw i Muymuy na venavalray. 102 ’ami 5 vulan 24wari","Muymuy的媽媽敬上 102年5月24日","https://web.klokah.tw/text/sound/28136/465749.mp3"
"2.valray da dadaulran iva Sayhing puremirawa ku harem diya,","2.邀約 Sayhing兄： 最近上山打獵，收穫頗多。","https://web.klokah.tw/text/sound/28136/465750.mp3"
"nu ’emanan kasede’an na wari di,","明天是假日，","https://web.klokah.tw/text/sound/28136/465751.mp3"
"ulra ku ipangara da saeman a cacekelan kanmu. kadika lra i ruma’ maw?","敬備薄酒，敬邀駕臨寒舍，","https://web.klokah.tw/text/sound/28136/465752.mp3"
"kana patara muduwaduk ta diya mu, salaw ku mianger di karaalup ivaya.","難得藉此一敘。殷切期待，望兄記得賞光。","https://web.klokah.tw/text/sound/28136/465753.mp3"
"i wadi Umasang na venavalray 102 ’ami 5 vulan 24wari","Umasang敬上 102年5月24日","https://web.klokah.tw/text/sound/28136/465754.mp3"
"idu na timikakelru na vulavulayan mu, mutikelru tu likedan da semangalan;","鞦韆上的美女，盪漾著燦爛的笑容；","https://web.klokah.tw/text/sound/28137/465755.mp3"
"matemuy di mu’a’enun tu sadekuwan anger.","洋溢著盈盈的幸福。","https://web.klokah.tw/text/sound/28137/465756.mp3"
"idu na timikakelru na vangesaran mu, tumungul kani mapiyapiya,","鞦韆上的勇士，俯瞰著一切，","https://web.klokah.tw/text/sound/28137/465757.mp3"
"kemawan da henan tu vangangesar, iniyan lra da kinaresan.","穩如泰山的英姿，唯吾獨尊。","https://web.klokah.tw/text/sound/28137/465758.mp3"
"idu na timikakelru na lralrivuwan mu, ’inatelr lra tu lralrivuwanan,","鞦韆上的喪家，甩掉了所有的晦氣，迎接著換然一新的氣息。","https://web.klokah.tw/text/sound/28137/465759.mp3"
"kitatulud da vukalan na ’amiyan nadu na timikelru lra na dinekalranan mu, semenasenay da tinuruwan a temuwamuwan,","鞦韆下的族人，傳唱著祖靈的叮嚀，","https://web.klokah.tw/text/sound/28137/465760.mp3"
"malikakasaw da adi mararuwa na kasaharan.","舞動著踩不完的歡樂。","https://web.klokah.tw/text/sound/28137/465761.mp3"
"nadu na timikelru lra na ’alra’alra mu, miturus da senay,","鞦韆下的旅人，隨著歌聲，","https://web.klokah.tw/text/sound/28137/465762.mp3"
"kurturik da uwarakan, kurelrang muviivii tu anger, kurelrang matiyatiya’ tu anger.","湧入了舞群， 隨之飛揚，也隨之陶醉。","https://web.klokah.tw/text/sound/28137/465763.mp3"
"nadu na timikelru lra na temakakesi mu, piyaicas tumungutungul,","鞦韆下的學童，凝視著高空，","https://web.klokah.tw/text/sound/28137/465764.mp3"
"mareanger datu kakawangan, kurelranga datu inelrangan ni temuwantaw….","夢想著未來，追尋著祖父母的曾經…..","https://web.klokah.tw/text/sound/28137/465765.mp3"
"ulra a vativatiyan a adiwdiya kema ini na vati,","從前在部落有一個傳說故事，","https://web.klokah.tw/text/sound/28138/465767.mp3"
"ulra a daduwa a vulavulayan salrangan mukuwa i ’uma kikarun mu,","有兩位姑娘他們是好朋友，常常一起到田裡工作，","https://web.klokah.tw/text/sound/28138/465768.mp3"
"nu pacepa kana vi’as na wari mu, mukuwa temalaulepa kurvaliya kana kawi i makalusu,","每回遇上大太陽的日子，就會想到樹下去休息、去乘涼，","https://web.klokah.tw/text/sound/28138/465769.mp3"
"adi pangecengec nu kikarun.","從來就不是很認真的工作。","https://web.klokah.tw/text/sound/28138/465770.mp3"
"ulra a saya wari kikakarun i ’uma mu, pacepa diya kana ma’idang na kadaw,","有一天，當她們到田裡工作時，遇到酷熱的陽光時，","https://web.klokah.tw/text/sound/28138/465771.mp3"
"marengay idu na sasa na vulavulayan da “amanalra kikarun, kayta kursuleva diya kadiyu a” kema.","其中一位小姐大聲說道：「不要工作了，讓我們到那兒休息吧！」","https://web.klokah.tw/text/sound/28138/465772.mp3"
"kemadu mu, salrangan diya mukuwa temalaulepa nadu na sartaveran.","結果把工作放下，直接到樹下休息，","https://web.klokah.tw/text/sound/28138/465773.mp3"
"marayas kemadu purdariw nu kikarun,","在工作上，這兩位小姐經常投機取巧，把工作耽誤了，所以一事無成。","https://web.klokah.tw/text/sound/28138/465774.mp3"
"ulra diya a saya wari mu, marengay lra idu na sasa na vulavulayan “anu karuwa ta misa’ad da kawi kanta canguru’ mu, karuwa ta kursulev, di ata kavi’as” kema","又有一回，另位小姐喊道：「如果我們頭上可長樹枝的話，那該有多好啊！如此，不但可遮陽，也可乘涼。」","https://web.klokah.tw/text/sound/28138/465775.mp3"
"di payas penicu’ da kawi puwa kanantu canguru’,","一說完，馬上折下一些樹枝放在頭上，","https://web.klokah.tw/text/sound/28138/465776.mp3"
"nadu na daduwa vulavulayan mu, kadu lra marihirihi i ’uma’uma., tivus mupapacaran tu su’ang i canguru’.","於是兩人在田裡玩追逐遊戲，結果在兩人頭上慢慢的長出犄角。","https://web.klokah.tw/text/sound/28138/465777.mp3"
"kemay kanidu lra mutu takulris lra, kema na vati, nintu lra pakalralrumun na icas kema ini na vativatiyan.","於此故事為借鏡，特別誡族人，做任何事，都必須盡心盡力，不違背祖先的忠告。","https://web.klokah.tw/text/sound/28138/465778.mp3"
"tumungutungul ku kanini na takesiyan di ku siyasingaw diya,","望著教室發怔、拍照，","https://web.klokah.tw/text/sound/28139/465779.mp3"
"melri nu adi pukatatena’ da simirep dadu kaningku ini na sarawangan a takesiyan kemaku mu,","我還是得承認自己被這一間教室所深深吸引，","https://web.klokah.tw/text/sound/28139/465780.mp3"
"di mau idu na kemay kanidu na takesiyan i savak tu lrengaw. ulra a maradawan na patatakesi kanadu na lralrakan,","又被教室裡面傳來較年長的輔導較年輕的孩童，","https://web.klokah.tw/text/sound/28139/465781.mp3"
"nadu tu i tuvatuvang na piningaiyan di kana vuli’awan tu i karalikedan mu, puwapuwa muviring lra ku anger,","往來的問題與歡笑聲所著迷，","https://web.klokah.tw/text/sound/28139/465782.mp3"
"uniyan ku lra angeangera kinger da duma lrengaw, malalup ku lra ulra diya cau mahuwaahu kani i nguwanguwayan.","忘了所有的聲音，忘了所有眼前晃動的人。","https://web.klokah.tw/text/sound/28139/465783.mp3"
"mau na madakedak ku kana kemay 2003 palru kana 2009 ’ami,","我感動的是：2003~2009共六年的時間，","https://web.klokah.tw/text/sound/28139/465784.mp3"
"pukaenem lra ’amiyan i ini na takesiyan. mawmau diya tu arekedan,","這間教室依然屹立不搖，","https://web.klokah.tw/text/sound/28139/465785.mp3"
"ara marumana lra mu, i sulrasulray purukamelri lra di purusadu lra tu i pakavulay da rimerimekan,","除了變得老舊，門口變得更熱鬧豐富，","https://web.klokah.tw/text/sound/28139/465786.mp3"
"nantu ikakudayan na patakesiyan mu, mau kemadu diya tu i kakawang kikarun, markamanadam markasayhu tu i pakakawang.","他的功能依舊正常，而且操作更純熟。","https://web.klokah.tw/text/sound/28139/465787.mp3"
"a mau na kumuda nani na cau nay? mau na kumuda tu ’uringecan nay?","是什麼樣的人？什麼樣的意志？","https://web.klokah.tw/text/sound/28139/465788.mp3"
"mau na kumuda tu piniangeran di maruwa paka munayun kanantu angeanger kanani na dinekalranan?","什麼樣的決心？可以讓一個部落持續有這樣的初衷，","https://web.klokah.tw/text/sound/28139/465789.mp3"
"adi mararacang madiyadi pulihun?","持續的付出而無怨無悔？","https://web.klokah.tw/text/sound/28139/465790.mp3"
"kemani kana mivuwavut micau kanani i kasavakan kemaku lra mu.","建和何其有幸擁有這一群族人。","https://web.klokah.tw/text/sound/28139/465791.mp3"
"a uniyan diya na Dipung, i kani i Kasavakan na kinakuwakuwa na paylang i Kawsiyang mu,","在清代年間，在[Kasavakan]部落的一位傳說中的漢人祖先洪狗昌先生，","https://web.klokah.tw/text/sound/28140/465792.mp3"
"micepa kana parkudakuda di palayalayas kani i Kasavakan di Kacacipulr kema.","曾擔任知本、射馬干兩社通事，","https://web.klokah.tw/text/sound/28140/465793.mp3"
"kanadu na maruwadiyadi aapat papiya mu,","當年他們兄妹共四人，","https://web.klokah.tw/text/sound/28140/465794.mp3"
"i vawtaw na ma’inay kawpuwan kadu muvilin i Kacacipulr,","大哥洪科盤留在知本，","https://web.klokah.tw/text/sound/28140/465795.mp3"
"na pukaduwa i Sa’iv di pukatelu i Lringa na vavayan mu karmusavak i Kasavakan,","二姊Sa’iv、三姊Lringa都嫁到(Kasavakan)，","https://web.klokah.tw/text/sound/28140/465796.mp3"
"i Kawsiyang lra na maralralalrak mu mituluma’an kani Pawles na pinuyumayan, mialrak lra kimirami lra kani i Kasavakan.","洪狗昌也在(Kasavakan)與卑南族女子Pawles結婚落地生根，","https://web.klokah.tw/text/sound/28140/465797.mp3"
"intaw na panadam kani i dekalr kana kinuda pakangkang kana hung di kinuda puwatayhi.","他教導族人如何用牛耕，並引進使用肥料觀念，","https://web.klokah.tw/text/sound/28140/465798.mp3"
"intaw na kemedeng parahan kemakali pu’enun kana kemay vurlruwan i Likavung pudanum kani ’ice’iceng.","在他領導下，築射馬干圳，引利嘉溪水灌溉，","https://web.klokah.tw/text/sound/28140/465799.mp3"
"mutu sanasan lra di kemay kanidu lra purakad ta lra semalem kana lumay.","漁池附近變成水田，為大知本地區，水稻種植之始。","https://web.klokah.tw/text/sound/28140/465800.mp3"
"idu na kemawan da kim tu i kamalulu’ na kemakelun na lumay","那金黃色的波浪","https://web.klokah.tw/text/sound/28141/465801.mp3"
"mau nanta vulay na kalumayan","是我們美麗的稻穗","https://web.klokah.tw/text/sound/28141/465802.mp3"
"semangalan a semangalan","歡喜呀歡喜","https://web.klokah.tw/text/sound/28141/465803.mp3"
"karsenasenaya ta mapiyapiya","大家一起來歌頌","https://web.klokah.tw/text/sound/28141/465804.mp3"
"pakunamun patigami kani vau i dawilr","趕快寫信給遠在南洋的兄弟","https://web.klokah.tw/text/sound/28141/465805.mp3"
"salrangana ta semasaharan","一起來慶賀","https://web.klokah.tw/text/sound/28141/465806.mp3"
"1.temakakesi ta da mipauwayan kana parka’inavaya parkavulaya da cau diya di pavuliyasa datu kedang i dekalran.","1.求學的目的是為了造福民族、回饋部落。","https://web.klokah.tw/text/sound/28142/465807.mp3"
"2.inta na cau diya tu pinivatiyan di tu kinasayhuwan da anger mu, kemay kanantu surimetan di kanantu inelrangan.","2.人的幸運與智慧來自努力和經歷。","https://web.klokah.tw/text/sound/28142/465808.mp3"
"3.nu piya ta diya data kinikarunan mu,","3.工作之餘，","https://web.klokah.tw/text/sound/28142/465809.mp3"
"amana malalup da kemasadu diya temakesi da na’uwan a pakapuwapuwa simirep da vekalan a kakuwayanan.","別忘了多讀書報，以吸取新知。","https://web.klokah.tw/text/sound/28142/465810.mp3"
"4.nu paruwaruwa ta cemekel da kuca mu, karuwa diya pakadalikedik data dadek,","4.喝酒適量有益健康，","https://web.klokah.tw/text/sound/28142/465811.mp3"
"nu palavat dadu cemekel mu, remaranak lra data pinidadekan.","過量則傷害身體。","https://web.klokah.tw/text/sound/28142/465812.mp3"
"5.inta na mutucacau diya mu, adikaadi ulra atu karuwayan kipakakudayan.","5.天生我材必有用。","https://web.klokah.tw/text/sound/28142/465813.mp3"
"tu i pinarahan na pararisiyan da temuwamuwan i Kasavakan mu, adi mawmau na karuma’an,","在建和部落除了祖靈屋外，尚有一座祖先廟，","https://web.klokah.tw/text/sound/28143/465814.mp3"
"ulra diya a pinarahanan da purmararesan kanantu tolikong na paylang,","與一般漢人的土地廟很相像。","https://web.klokah.tw/text/sound/28143/465815.mp3"
"tu pungadanay da “pinisaluwan a temuwamuwan” kinuwa ini na pinarahanan.","頭目稱之為「追思堂」。","https://web.klokah.tw/text/sound/28143/465816.mp3"
"pinarahan da 81’amiyan adu, adiyu diya kema mu, adi madiadi da minanacay a kuwaceng na rinuma’enan kema.","追思堂建於民國81年，當時族人連續發生不幸的意外，","https://web.klokah.tw/text/sound/28143/465817.mp3"
"di kaduwan lra na marayas matiya’ kanidu na kinacayan, pakiwmaumalr mu, mau nadu na mucacalun diya na ’imiyar i dekalr na temuwamuwan adiyu diya kema,","很多族人做夢，常夢到發生意外的原因是因歷代很多勇士為保護部落而戰死，","https://web.klokah.tw/text/sound/28143/465818.mp3"
"kana uniyan da kinipakayan penalisi di uniyan da mianger madalram da sasungalan nani na rinuma’enan kema di,","死後沒有子孫奉祀，族人不知回饋，","https://web.klokah.tw/text/sound/28143/465819.mp3"
"salaw ’ilremes na temuwamuwan kema.","祖先生氣。","https://web.klokah.tw/text/sound/28143/465820.mp3"
"kemay kanidu lra madayadayar lra da pararahanan kanini na ’’pinisaluwan a temuwamuwan’’,","為此族人開會討論，有人倡議建廟奉祀，","https://web.klokah.tw/text/sound/28143/465821.mp3"
"mau na sēi di sēko maruwadi pupana da dare’ parahan, ulra na sumurupun da paysu.","在族人林正韙、林正曠 兄弟等人獻地、捐資，","https://web.klokah.tw/text/sound/28143/465822.mp3"
"na awayan i Haku mu, micepa da tumu’tu’ kanadu na palalisiyan na palisiyan,","由頭目陳文生雕塑，追思堂就這樣建立起來，","https://web.klokah.tw/text/sound/28143/465823.mp3"
"kemadu lra, kana ’ami’ami diya nu kapalisiyan diya ta ’amiy an di nu kapalisiyan na paylang mu,","每年農曆春節、7月15日中元，","https://web.klokah.tw/text/sound/28143/465824.mp3"
"kurelrang penalisi patavang da singli lra da ’apuc lra di na vuwavuwa’ lra,","族人會準備牲禮、鮮花素果前來祭拜，","https://web.klokah.tw/text/sound/28143/465825.mp3"
"di mau nu ’emanamanan adikaadi uniya da cau mukuwa sumungala.","平常晨昏燒香，供奉花果的族人也不曾停止。","https://web.klokah.tw/text/sound/28143/465826.mp3"
"na mangayangayaw di na mangayaw mu, mau tu kakuwayanan da ma’inayan.","少年祭、及授獵祭，雖然以男子為主禮，","https://web.klokah.tw/text/sound/28144/465827.mp3"
"na vavayan mu, ulra tu kinuretan datu pakalrangan.","女子處在守候配合的位置，","https://web.klokah.tw/text/sound/28144/465828.mp3"
"nu iniyan nani na vavayan na paadang pangara mu, adi kapadangal, adi kavavulay ini na ’amiyan.","但是如果沒有婦女的準備等待，整個祭儀也將失去重心。","https://web.klokah.tw/text/sound/28144/465829.mp3"
"nu mukuwa i calun na ma’inayan mangayawa mu,","大獵祭期間，男人上山打獵，","https://web.klokah.tw/text/sound/28144/465830.mp3"
"na vavayan ’ema’avay, ’emupid da ’apuc, temuwakuca, paadang datu puwaeman da ma’inayan i ruma’. mukuwa melipalipada i laluwanan di pakavulay i palakuwan.","其實部落的主體是婦女，婦女在部落做’avay、編花、釀酒，編織男人的衣物、佈置凱旋門及集會所。","https://web.klokah.tw/text/sound/28144/465831.mp3"
"nu muwaruma’ kemay calun na ma’inayan mu, padang da akanan mukuwa i laluwanan.","男人從獵場營區回來，婦女準備衣物和食物到凱旋門迎接親人。","https://web.klokah.tw/text/sound/28144/465832.mp3"
"pu’apuca, pukacinga kicevunga da rinuma’enan a vavayan.","婦女代表「部落」歡迎擁抱「出獵」歸來的家人，","https://web.klokah.tw/text/sound/28144/465833.mp3"
"salaw mipauwayan di padangal tu kinatikediran na vavayan i dekalr.","男子回歸「母體」的象徵意義，","https://web.klokah.tw/text/sound/28144/465834.mp3"
"tu kakuwayanan na murairaip misa’ur nu semekad na vavayan mu,","所以她們在部落中的角色不僅重要而且深刻。","https://web.klokah.tw/text/sound/28144/465835.mp3"
"adi kamawan nu mangayaw na ma’inayan kemadu kana padangalan remekedang.","一般說來，卑南族女子沒有男子般嚴格的年齡組織，","https://web.klokah.tw/text/sound/28144/465836.mp3"
"nu makiteng diya mu “mituvilran” kinuwa pungadan.","在兒童階段稱之為「mituvilran」，","https://web.klokah.tw/text/sound/28144/465837.mp3"
"ma’idang lra na vavayan. nu mukecep misama’ da duwaya, da tuluwa ’ami mu, kurelrang lra murairaip i dekalr.","而到了十二、三歲時，少女們開始加入部落婦女所組成的「除草團」。","https://web.klokah.tw/text/sound/28144/465838.mp3"
"kurelrarelrang lra kana tainainayan kikarun menadanadam data kakuwayanan.","除草團雖然是個工作團體，但仍具有教育的功能。","https://web.klokah.tw/text/sound/28144/465839.mp3"
"ini na misa’ur na kakuwayanan mu, kamawan datu takesiyan da vavayan i dekalr.","往昔，在長達一個多月的集體勞動裡，","https://web.klokah.tw/text/sound/28144/465840.mp3"
"kinalralrakan muraip mu’uma. menadanadam rem’uc di nana’uwan i savak. di na kakuwayanan diya i punapunan mu. kemadu kipatakesi datu “ikavavayan”. nu mukecep misama’ da lruwaca ’ami mu, a vulavulayan lra. a “vulay” kema tu pauwayan.","卑南族女子不但藉此學習農事、家事，以及各種勞動技術，","https://web.klokah.tw/text/sound/28144/465841.mp3"
"nu mituruma’an na vavayan mu, maruwa mena’u kantu ruma’ i savak. di vulay lra tu ikacacau i dekalr.","也要接受婦女道德禮儀的教訓，學習部落儀節，建立自己的價值觀。","https://web.klokah.tw/text/sound/28144/465842.mp3"
"mulaud i meredek i Papulu. mudaya i Danadanaw, Ulivelivek, Alripay, Tamalrakaw, Likavung.","往東邊會到達Papulu， 向西邊走會到Danadanaw， Ulibelibek， Alripay， Tamalrakaw，Likabung，","https://web.klokah.tw/text/sound/28145/465843.mp3"
"mutimul i Kacacipulr, Kasavakan an mu’ami i Pinaseki, Puyuma mavaavaawa ta, vulay nanta Pinuyumayan!","往南邊走會到Kacacipulr，Kasavakan， 向北邊走會到Pinaseki，Puyuma， 我們互相扶持著， 我們美好的卑南族。","https://web.klokah.tw/text/sound/28145/465844.mp3"
"mulaud i meredek i papulu. mudaya i Danadanaw, Ulivelivek, Alripay, Tamalrakaw, Likavung.","往東邊會到達Papulu， 向西邊走會到Danadanaw，Ulivelivek，Alripay， Tamalrakaw，Likavung，","https://web.klokah.tw/text/sound/28145/465845.mp3"
"mutimul i Kacacipulr, Kasavakan an mu’ami i Pinaseki, Puyuma murekerekesa ta, vulay nanta Pinuyumayan!","往南邊走會到Kacacipulr，Kasavakan， 向北邊走會到Pinaseki，Puyuma， 我們團結在一起， 我們美好的卑南族。","https://web.klokah.tw/text/sound/28145/465846.mp3"
"mulaud i meredek i Papulu. mudaya i Danadanaw, Ulivelivek, Alripay, Tamalrakaw, Likavung.","往東邊會到達Papulu， 向西邊走會到Danadanaw，Ulivelivek，Alripay， Tamalrakaw，Likavung，","https://web.klokah.tw/text/sound/28145/465847.mp3"
"mutimul i Kacacipulr, Kasavakan an mu’ami i Pinaseki, Puyuma mutuvativatiya ta vulay nanta Pinuyumayan!","往南邊走會到Kacacipulr，Kasavakan， 向北邊走會到Pinaseki，Puyuma， 讓我們成為有名望的， 我們美麗的卑南族 。","https://web.klokah.tw/text/sound/28145/465848.mp3"
"maaya’ da mulremes na kuku kana waluwa vulan lruwaca wari mu, mulremes ku vina’aw a saya ’ude’udem na suwan, tuluwa diya vulan tu i ka’idang,","尋找失蹤小狗 本人在5月15日在卑南公園走失一隻大約三個月大的黑色土狗，","https://web.klokah.tw/text/sound/28146/465850.mp3"
