"kaiasaa mwagakua ku ki pitu ki tuki ki myalrealre.","I arrived at school at seven today.","我今天七點到學校。","https://web.klokah.tw/text/sound/35293/549396.mp3"
"aikibulrunga nai, samudane ki takibulrubulruwa ku singsi, ku pangcang amiya ikai：“ idiya! sukuba!”","It’s time for class , the teacher walked into the classroom, and the monitor said: “Stand up! Salute!”","上課了，老師走進教室，班長說:「起立!敬禮!」","https://web.klokah.tw/text/sound/35293/549397.mp3"
"la akwadrau nai singsi. sabau miya.","We said loudly, “Hi, teacher.”","我們大聲的說:「老師好。」","https://web.klokah.tw/text/sound/35293/549398.mp3"
"sa kibulru nai, ku singsi wabulru naiya ahakai ku kacalrilrisiyana wasipi.","In class, the teacher taught us the Rukai language of numbers.","上課的時候，老師教我們數字的族語。","https://web.klokah.tw/text/sound/35293/549399.mp3"
"twapapalra nai silrigu, la bulru naiya ahasenai wasipi.","We followed the teacher to read, we sang the number song.","我們跟著老師唸，我們唱了數字歌。","https://web.klokah.tw/text/sound/35293/549400.mp3"
"makalra ku kibulru li si thingale ku kacalrilrisiyana.","I have learned many Rukai languages.","我學會好多族語。","https://web.klokah.tw/text/sound/35293/549401.mp3"
"mwagakua ku luadhane, kyabulruwa ku ku kacalrilrisiyana luadhane, aipakilalra ku ki ina.","I go to school every day, I learn the Rukai language every day, and I want to tell my mother.","我天天上學，我天天學族語，我要講給媽媽聽。","https://web.klokah.tw/text/sound/35293/549402.mp3"
"ku nagane li ki sya Muakai.","My name is Muakai.","我的名字是Muakai。","https://web.klokah.tw/text/sound/35297/549450.mp3"
"ku nagane ki ama sya Legeai.","My dad’s name is Legeai.","我爸爸的名字是Legeai。","https://web.klokah.tw/text/sound/35297/549451.mp3"
"ku nagane ki ina sya Alaelrepe.","My mother’s name is Alaelrepe.","我媽媽的名字是Alaelrepe。","https://web.klokah.tw/text/sound/35297/549452.mp3"
"tahamangealanga ku caili li.","I am 10 years old.","我今年10歲。","https://web.klokah.tw/text/sound/35297/549453.mp3"
"tangea ku kake ka sauwalai, sya Sakinu. tahamangealanga si ea ku caili ini.","I have a brother, his name is Sakinu, he is 11 years old.","我有一個哥哥，他叫Sakinu，他今年11歲。","https://web.klokah.tw/text/sound/35297/549454.mp3"
"mahahamau ku gaku nai.","We study in the same school.","我們在同一間學校讀書。","https://web.klokah.tw/text/sound/35297/549455.mp3"
"kunaku si kake tahamadalame nai senai.","Both my brother and I like to sing.","我和哥哥都喜歡唱歌。","https://web.klokah.tw/text/sound/35297/549456.mp3"
"madalama ku lwangui, lu taibalribalriva, mahedele nai ka wacekecekele lwangui.","I like swimming. During the holidays, our whole family go swimming together.","我喜歡游泳，放假的時候，我們全家會一起去游泳。","https://web.klokah.tw/text/sound/35297/549457.mp3"
