"I pituay ku tuki tayra tu kaku i cacudadan.","I arrived at school at seven today.","我今天七點到學校。","https://web.klokah.tw/text/sound/34045/529922.mp3"
"Malingatu tu a micudad! cumudsa ku pasevana’ay, suwal satu ku pangcang, “katemireng! micemek!”","It’s time for class , the teacher walked into the classroom, and the monitor said, “Stand up! Salute!”","開始上課了!老師剛走進教室時，班長說:「起立!敬禮!」","https://web.klokah.tw/text/sound/34045/529923.mp3"
"Tataang ku nipangiha niyam, “Kapah haw kisu pasevana’ay?”","We said loudly, “Hi, teacher.”","我們大聲的說:「老師好。」","https://web.klokah.tw/text/sound/34045/529924.mp3"
"I nipicudad, pasevana’an nu pasevana’ay kami tu sasausian nu Pangcah a suwal.","In class, the teacher taught us the Pangcah language of numbers.","上課的時候，老師教我們數字的阿美族語。","https://web.klokah.tw/text/sound/34045/529925.mp3"
"Duduen niyam ku pasevana’ay a remadiw tu sapisa’usi a radiw.","We followed the teacher to read, we sang the number song.","我們跟著老師唸，我們唱了數字歌。","https://web.klokah.tw/text/sound/34045/529926.mp3"
"Adihay tu ku nikavana’an nu maku tu suwal nu Pangcah.","I have learned many Pangcah languages.","我學會好多族語。","https://web.klokah.tw/text/sound/34045/529927.mp3"
"A patengil kaku ci inaan tu nipinanam tu suwal nu Pangcah i cacudadan tu remiremiad.","I go to school every day, I learn the Pangcah language every day, and I want to tell my mother.","我天天上學，我天天學族語，我要講給媽媽聽。","https://web.klokah.tw/text/sound/34045/529928.mp3"
"Ci Kacaw ku ngangan nu maku.","My name is kacaw.","我的名字是kacaw。","https://web.klokah.tw/text/sound/34049/529976.mp3"
"Ci Using ku ngangan ni ama nu maku.","My dad’s name is Using.","我爸爸的名字是Using。","https://web.klokah.tw/text/sound/34049/529977.mp3"
"Ci Panay ku ngangan ni ina nu maku.","My mother’s name is Panay.","我媽媽的名字是Panay。","https://web.klokah.tw/text/sound/34049/529978.mp3"
"Muktep tu ku mihcaan nu maku i anini a mihca.","I am 10 years old.","我今年10歲。","https://web.klokah.tw/text/sound/34049/529979.mp3"
"Sikaka kaku tu vavainay cacay, ci Kulas han cira, savaw tu cacay ku mihcaan nira i anini a mihca.","I have a brother, his name is kulas, he is 11 years old.","我有一個哥哥，他叫Kulas，他今年11歲。","https://web.klokah.tw/text/sound/34049/529980.mp3"
"Malecad ku cacudadan niyam.","We study in the same school.","我們在同一間學校讀書。","https://web.klokah.tw/text/sound/34049/529981.mp3"
"Maulah kami malekaka a remidiw.","Both my brother and I like to sing.","我和哥哥都喜歡唱歌。","https://web.klokah.tw/text/sound/34049/529982.mp3"
"Maulah kaku a midanguy, i pipantangan maruyaruy tu ku luma’ niyam a midanguy.","I like swimming. During the holidays, our whole family go swimming together.","我喜歡游泳，放假的時候，我們全家會一起去游泳。","https://web.klokah.tw/text/sound/34049/529983.mp3"
"Maulah kaku a sicavay tu valuhay a cavay, malecavay tu kami a remadiw, a midanguy.","I love meeting new people, we can sing and swim together.","我喜歡認識新朋友，我們可以一起唱歌和游泳。","https://web.klokah.tw/text/sound/34049/529984.mp3"
"U wawa nu Pangcah kaku.","I am an ’Amis child.","我是阿美族的小孩。","https://web.klokah.tw/text/sound/34053/530028.mp3"
"I Rinahemay ku luma’ nu niyam.","Our family lives in Rinahem.","我們家住在Rinahem。","https://web.klokah.tw/text/sound/34053/530029.mp3"
